,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,EPS*ROE,Return_Rate,ROE_20,ROE_19,roe_past_2,roe_past_3,영업이익 - 20E,그룹,Est.시가총액(억),Est / 현재 (%)
1901,284610,TS트릴리온,기타 화학제품 제조업,탈모 샴푸 및 헤어케어 제품 등,2,1365.0,3625.0,0.0,0.0,0.0,29.02,34.24,68.69,0.0,10,0.0,0.0
1902,284620,카이노스메드,자연과학 및 공학 연구개발업,기업인수합병,6,5066.0,4870.0,0.0,0.0,0.0,-121.99,-112.15,-89.72,0.0,10,0.0,0.0
1903,285490,노바텍,그외 기타 제품 제조업,"Magnet, Shield Magnet, 심재",6,1211.0,24150.0,0.0,0.0,0.0,16.42,29.21,31.73,0.0,10,0.0,0.0
1904,285770,라이프사이언스테크놀로지,소프트웨어 개발 및 공급업,생체신호모듈 및 패치형 체온 측정시스템 등,1,112.0,3500.0,0.0,0.0,0.0,-468.06,-780.07,-150.56,0.0,10,0.0,0.0
1905,286750,나노브릭,기초 화학물질 제조업,"보안응용제품(M-tag 및 M-pac), 보안소재제품(M-secuprint)",3,835.0,18300.0,0.0,0.0,0.0,-9.96,76.09,-212.48,0.0,10,0.0,0.0
1906,287410,유안타제3호스팩,금융 지원 서비스업,인수합병,6,86.0,2030.0,0.0,0.0,0.0,0.52,-0.09,0.0,0.0,10,0.0,0.0
1907,288330,브릿지바이오,기초 의약물질 및 생물학적 제제 제조업,"펠리노-1 단백질 저해제, 오토택신 저해제",6,2449.0,38350.0,0.0,0.0,0.0,9.11,0.0,0.0,0.0,10,0.0,0.0
1908,288490,나라소프트,소프트웨어 개발 및 공급업,"체육용솔루션(NS트루골프, NS테니스, NS축구, NS승마 등)",3,138.0,452.0,0.0,0.0,0.0,-1246.25,41.31,167.66,0.0,10,0.0,0.0
1909,288620,에스퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",4,2413.0,42000.0,0.0,0.0,0.0,4.79,8.22,59.97,0.0,10,0.0,0.0
1910,289010,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,6,1106.0,8600.0,0.0,0.0,0.0,8.07,25.56,23.23,0.0,10,0.0,0.0
1911,290120,대유에이피,자동차 신품 부품 제조업,자동차 스티어링휠,3,700.0,6430.0,0.0,0.0,0.0,18.13,24.53,30.78,0.0,10,0.0,0.0
1912,290380,대유,"비료, 농약 및 살균, 살충제 제조업","4종복합비료, 농약",6,1331.0,14700.0,0.0,0.0,0.0,7.91,13.43,20.14,0.0,10,0.0,0.0
1913,290550,디케이티,전자부품 제조업,스마트폰용 FPCA,2,1679.0,20400.0,0.0,0.0,0.0,18.32,-7.87,114.7,0.0,10,0.0,0.0
1914,290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",5,9407.0,129000.0,0.0,0.0,0.0,13.1,15.03,27.97,0.0,10,0.0,0.0
1915,290660,네오펙트,의료용 기기 제조업,라파엘스마트글러브 외,5,641.0,5220.0,0.0,0.0,0.0,-77.93,-174.14,0.0,0.0,20,0.0,0.0
1916,290670,대보마그네틱,기타 전기장비 제조업,"전자석탈철기, 자력선별기",6,2287.0,33300.0,0.0,0.0,0.0,11.79,18.44,77.71,0.0,10,0.0,0.0
1917,290740,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,4,1324.0,13150.0,0.0,0.0,0.0,21.0,30.38,43.0,0.0,10,0.0,0.0
1918,291210,한국제7호스팩,금융 지원 서비스업,기업인수합병,6,105.0,2070.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,10,0.0,0.0
1919,291230,삼성스팩2호,금융 지원 서비스업,기업인수합병,6,151.0,2005.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,10,0.0,0.0
1920,293480,하나제약,의약품 제조업,완제의약품,5,3904.0,24100.0,0.0,0.0,0.0,13.3,18.28,35.63,0.0,10,0.0,0.0
1921,293580,나우IB,기타 금융업,"투자조합, PEF 결성 및 투자",6,583.0,6150.0,0.0,0.0,0.0,4.24,3.77,11.46,0.0,10,0.0,0.0
1922,293780,압타바이오,자연과학 및 공학 연구개발업,"용역매출(50.7%), 유전자전달체(32.7%), 압타머 연구용 시약(16.6%)",6,3327.0,30200.0,0.0,0.0,0.0,-13.48,0.0,0.0,0.0,10,0.0,0.0
1923,293940,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,1,0.0,6610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1924,294140,레몬,화학섬유 제조업,"EMI Shield Can, 나노멤브레인 등",3,5865.0,17000.0,0.0,0.0,0.0,-41.22,-17.31,0.0,0.0,10,0.0,0.0
1925,294630,서남,기타 전기장비 제조업,고온초전도선재,6,685.0,3365.0,0.0,0.0,0.0,-64.38,-24.06,-430.73,0.0,10,0.0,0.0
1926,297090,씨에스베어링,일반 목적용 기계 제조업,"풍력용 선회베어링, 산업용 선회베어링",2,1863.0,19450.0,0.0,0.0,0.0,16.71,9.46,17.8,0.0,10,0.0,0.0
1927,297570,알로이스,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,5,345.0,1990.0,0.0,0.0,0.0,-34.19,45.78,0.0,0.0,10,0.0,0.0
1928,298060,에스씨엠생명과학,의약품 제조업,세포치료제,5,4798.0,40750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1929,298380,에이비엘바이오,기초 의약물질 및 생물학적 제제 제조업,항체의약품 연구개발,6,15492.0,33500.0,0.0,0.0,0.0,-25.61,-330.2,0.0,0.0,10,0.0,0.0
1930,298690,에어부산,항공 여객 운송업,항공 여객 및 화물 운송,5,2119.0,4070.0,0.0,0.0,0.0,-56.0,14.79,25.25,0.0,10,0.0,0.0
1931,299170,IBKS제10호스팩,금융 지원 서비스업,기업인수합병,6,96.0,2225.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,10,0.0,0.0
1932,299480,지앤이헬스케어,기타 섬유제품 제조업,면생리대,5,213.0,1915.0,0.0,0.0,0.0,-23.02,16.09,61.86,0.0,10,0.0,0.0
1933,299660,셀리드,자연과학 및 공학 연구개발업,항암면역치료백신,6,3189.0,33050.0,0.0,0.0,0.0,-7.69,-283.29,0.0,0.0,10,0.0,0.0
1934,299670,에스엠비나,봉제의복 제조업,여성의류,6,123.0,2255.0,0.0,0.0,0.0,24.6,31.36,73.72,0.0,10,0.0,0.0
1935,299910,베스파,소프트웨어 개발 및 공급업,모바일게임,5,997.0,12350.0,0.0,0.0,-10.97,-8.99,-232.18,0.0,0.0,10,0.0,0.0
1936,300080,플리토,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",언어 데이터 구축 및 판매,6,768.0,14750.0,0.0,0.0,0.0,-125.49,0.0,0.0,0.0,10,0.0,0.0
1937,300720,한일시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 레미탈",6,6234.0,90000.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,10,0.0,0.0
1938,302920,더콘텐츠온,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화제작, 투자, 배급 및 영화디지털배급",2,637.0,14000.0,0.0,0.0,0.0,10.64,3.37,18.99,0.0,10,0.0,0.0
1939,303030,지니틱스,반도체 제조업,기업 인수 및 합병,5,938.0,2650.0,0.0,0.0,0.0,1.96,30.07,-6.32,0.0,10,0.0,0.0
1940,303360,프로테옴텍,의료용품 및 기타 의약 관련제품 제조업,"알러지진단키트, 임신진단테스트기, 면역진단키트",5,699.0,13850.0,0.0,0.0,0.0,-15.92,7.56,-15.25,0.0,20,0.0,0.0
1941,305090,마이크로디지탈,의료용 기기 제조업,"바이오 분석 시스템, 메디칼 자동화 시스템",4,1060.0,14600.0,0.0,0.0,0.0,-47.2,-35.62,-6.45,0.0,20,0.0,0.0
1942,306200,세아제강,1차 철강 제조업,강관,6,2238.0,78900.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,10,0.0,0.0
1943,307070,SK4호스팩,금융 지원 서비스업,기업인수합병,6,104.0,2015.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,0.0,0.0
1944,307160,하나머스트제6호스팩,금융 지원 서비스업,기업인수합병,6,95.0,2075.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,10,0.0,0.0
1945,307180,아이엘사이언스,전구 및 조명장치 제조업,LED용 실리콘렌즈 외,4,755.0,3595.0,0.0,0.0,0.0,-37.29,42.77,0.0,0.0,10,0.0,0.0
1946,307280,교보8호스팩,금융 지원 서비스업,기업인수합병,6,81.0,2165.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,10,0.0,0.0
1947,307750,대신밸런스제6호스팩,금융 지원 서비스업,기업 인수 및 합병,6,103.0,2060.0,0.0,0.0,0.0,-0.35,0.0,0.0,0.0,10,0.0,0.0
1948,307870,상상인이안1호스팩,금융 지원 서비스업,기업인수합병,6,95.0,2000.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,10,0.0,0.0
1949,307930,컴퍼니케이,기타 금융업,중소 벤처기업 투자,6,1069.0,6850.0,0.0,0.0,0.0,22.88,25.53,0.0,0.0,10,0.0,0.0
1950,308170,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",1,2570.0,29850.0,0.0,0.0,0.0,5.74,6.27,15.87,0.0,10,0.0,0.0
1951,308700,테크엔,전구 및 조명장치 제조업,LED조명장치,1,59.0,1480.0,0.0,0.0,0.0,-38.21,2.35,15.85,0.0,10,0.0,0.0
1952,309900,티티씨디펜스,"그외 기타 전문, 과학 및 기술 서비스업","Anti-Drone, UGV, 방폭블록, 방검조끼 등",6,195.0,1950.0,0.0,0.0,0.0,-3.46,6.99,0.0,0.0,10,0.0,0.0
1953,309930,삼성머스트스팩3호,금융 지원 서비스업,기업인수합병,6,98.0,2130.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,10,0.0,0.0
1954,310200,애니플러스,"영화, 비디오물, 방송프로그램 제작 및 배급업",기업인수합병,3,420.0,1505.0,0.0,0.0,0.0,-33.34,37.28,0.0,0.0,10,0.0,0.0
1955,310840,엔에이치스팩13호,금융 지원 서비스업,기업인수합병,6,70.0,2060.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,10,0.0,0.0
1956,310870,한국제8호스팩,금융 지원 서비스업,기업인수 및 합병,6,69.0,2020.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,10,0.0,0.0
1957,311060,엘에이티,특수 목적용 기계 제조업,"In-Line Sputter, OLED 패널 청정물류 이송 장비 등",1,112.0,4400.0,0.0,0.0,0.0,-3.95,25.4,37.14,0.0,10,0.0,0.0
1958,311270,키움제5호스팩,금융 지원 서비스업,기업인수합병,6,72.0,2005.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,10,0.0,0.0
1959,311390,네오크레마,기타 식품 제조업,기능성 식품 원료,5,537.0,7350.0,0.0,0.0,0.0,3.37,22.58,0.0,0.0,10,0.0,0.0
1960,311690,천랩,자연과학 및 공학 연구개발업,"생명정보 플랫폼, 마이크로바이옴 분석 서비스",6,1593.0,41150.0,0.0,0.0,0.0,-20.88,-26.19,-16.61,0.0,10,0.0,0.0
1961,312610,에이에프더블류,일차전지 및 축전지 제조업,음극마찰용접단자,5,1448.0,14300.0,0.0,0.0,0.0,11.89,50.71,0.0,0.0,10,0.0,0.0
1962,313750,유안타제4호스팩,금융 지원 서비스업,기업인수합병,5,93.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1963,313760,윌링스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",태양광 인버터 등,3,593.0,12200.0,0.0,0.0,0.0,10.78,0.0,9.8,0.0,10,0.0,0.0
1964,314130,지놈앤컴퍼니,기초 의약물질 및 생물학적 제제 제조업,생체유익균 치료제/건강기능식품/화장품,6,4121.0,41950.0,0.0,0.0,0.0,0.0,-80.66,-65.36,0.0,10,0.0,0.0
1965,317030,케이비17호스팩,금융 지원 서비스업,금융사업지원서비스,6,109.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1966,317120,라닉스,반도체 제조업,"자동차 및 IoT 통신,보안 솔루션",4,744.0,7880.0,0.0,0.0,0.0,-1.19,15.7,0.0,0.0,10,0.0,0.0
1967,317240,하이제4호스팩,금융 지원 서비스업,기업인수합병,6,90.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1968,317320,한화에스비아이스팩,금융 지원 서비스업,기업인수합병,6,122.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1969,317330,덕산테코피아,기타 화학제품 제조업,"OLED 소재, 반도체 소재",5,2793.0,15200.0,0.0,0.0,0.0,10.78,36.08,67.38,0.0,20,0.0,0.0
1970,317400,자이에스앤디,부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",3,1987.0,7420.0,0.0,0.0,0.0,13.56,32.29,0.0,0.0,10,0.0,0.0
1971,317530,캐리소프트,"영화, 비디오물, 방송프로그램 제작 및 배급업","영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)",5,302.0,4460.0,0.0,0.0,0.0,-19.45,-51.25,0.0,0.0,10,0.0,0.0
1972,317770,슈프리마아이디,전자부품 제조업,"지문인식 등록, 인증 기기 및 솔루션",6,476.0,15700.0,0.0,0.0,0.0,3.53,22.67,0.0,0.0,10,0.0,0.0
1973,317830,에스피시스템스,특수 목적용 기계 제조업,산업용 갠트리 로봇,4,507.0,6230.0,0.0,0.0,0.0,5.22,19.12,0.0,0.0,10,0.0,0.0
1974,317850,대모,특수 목적용 기계 제조업,"유압브레이커, 특수장비/부품, 퀵커플러 등",6,440.0,5290.0,0.0,0.0,0.0,4.49,9.54,0.0,0.0,10,0.0,0.0
1975,317860,노드메이슨,기타 화학제품 제조업,헉슬리/Huxley 화장품(스킨케어 스페셜/스킨케어베이직),6,299.0,7990.0,0.0,0.0,0.0,-7.62,38.48,0.0,0.0,10,0.0,0.0
1976,317870,엔바이오니아,그외 기타 제품 제조업,양전하필터(정수기),2,520.0,6950.0,0.0,0.0,0.0,7.25,13.58,52.45,0.0,10,0.0,0.0
1977,318000,한국바이오젠,합성고무 및 플라스틱 물질 제조업,"실리콘 소재(실란 모노머, 실리콘 레진&폴리머, 실리콘 융합소재)",6,744.0,9150.0,0.0,0.0,0.0,-7.66,21.41,0.0,0.0,10,0.0,0.0
1978,319400,엔에이치스팩14호,금융 지원 서비스업,기타 금융지원(SPAC),6,173.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1979,320000,하나금융13호스팩,금융 지원 서비스업,인수합병,6,594.0,3320.0,0.0,0.0,0.0,15.49,16.62,8.07,0.0,10,0.0,0.0
1980,321260,유진스팩4호,금융 지원 서비스업,합병,6,70.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1981,321550,티움바이오,자연과학 및 공학 연구개발업,"특발성폐섬유증 치료제, 면역항암제, 자궁내막증치료제, 혈우병치료제",6,3509.0,14950.0,0.0,0.0,0.0,-11.7,-126.95,0.0,0.0,10,0.0,0.0
1982,322180,티라유텍,소프트웨어 개발 및 공급업,스마트팩토리 솔루션,4,801.0,14750.0,0.0,0.0,0.0,14.72,25.49,0.0,0.0,10,0.0,0.0
1983,322510,제이엘케이,소프트웨어 개발 및 공급업,"인공지능 기반 의료영상 진단 플랫폼, 인공지능 기반 산업용 X-ray 판독시스템",4,1140.0,7590.0,0.0,0.0,0.0,-50.21,0.0,0.0,0.0,10,0.0,0.0
1984,322780,DB금융스팩7호,금융 지원 서비스업,기타 금융서비스,6,93.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1985,322970,무진메디,자연과학 및 공학 연구개발업,나노-유전자 편집 기술 기반 대장암·탈모 등 치료제,5,349.0,5230.0,0.0,0.0,0.0,-50.1,-62.6,0.0,0.0,10,0.0,0.0
1986,323210,이베스트이안스팩1호,금융 지원 서비스업,기업인수합병,6,64.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1987,323230,신한제5호스팩,금융 지원 서비스업,,6,87.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1988,323280,신영스팩5호,금융 지원 서비스업,기업인수 및 합병,6,72.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1989,323350,다원넥스뷰,사진장비 및 광학기기 제조업,레이저 장비,4,208.0,28500.0,0.0,0.0,0.0,1.12,2.87,0.0,0.0,10,0.0,0.0
1990,323940,케이비제18호스팩,금융 지원 서비스업,금융지원서비스,6,157.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1991,326030,에스케이바이오팜,자연과학 및 공학 연구개발업,신경질환 및 정신질환을 포함한 중추신경 관련 신약 개발,6,139789.0,178500.0,0.0,0.0,-73.2,-313.65,-260.87,-100.19,0.0,10,0.0,0.0
1992,327260,메탈라이프,전자부품 제조업,"광통신, RF통신용 패키지",6,710.0,19750.0,0.0,0.0,0.0,6.17,37.36,0.0,0.0,10,0.0,0.0
1993,327610,펨토바이오메드,자연과학 및 공학 연구개발업,CellShot 플랫폼 / CellShot 기반 항암백신치료 제품군 / CellShot 기반 자가면역질환치료 제품군 / CellShot 기반 바이오의약품 생산세포주 제품군,6,1209.0,21950.0,0.0,0.0,0.0,-164.02,-74.1,0.0,0.0,10,0.0,0.0
1994,327970,케어룸의료산업,의료용 기기 제조업,"의료용침대, 모션베드, 기타 의료기기 등",3,130.0,13000.0,0.0,0.0,0.0,35.34,53.3,0.0,0.0,20,0.0,0.0
1995,328380,미래에셋대우스팩3호,금융 지원 서비스업,기업인수합병,6,130.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1996,329020,오션스톤,음·식료품 및 담배 도매업,"간고등어 제품, 냉동수산물 유통",4,94.0,11700.0,0.0,0.0,0.0,78.81,0.0,0.0,0.0,10,0.0,0.0
1997,329050,구스앤홈,직물직조 및 직물제품 제조업,"구스 다운 침구류(이불, 베개, 커버류 등)",4,41.0,3330.0,0.0,0.0,0.0,0.0,29.48,0.0,0.0,10,0.0,0.0
1998,329560,상상인이안제2호스팩,금융 지원 서비스업,기업인수합병,6,77.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
1999,330990,케이비제19호스팩,금융 지원 서비스업,금융지원서비스,6,87.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2000,331380,유진스팩5호,금융 지원 서비스업,합병,6,80.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2001,331520,교보9호스팩,금융 지원 서비스업,기업인수합병,6,78.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2002,331660,한국미라클피플사,기타 화학제품 제조업,"은나노스텝, 닥터오렌지 등",4,199.0,18050.0,0.0,0.0,0.0,-43.89,0.0,0.0,0.0,10,0.0,0.0
2003,332290,대신밸런스제7호스팩,금융 지원 서비스업,기업 인수 및 합병,6,104.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2004,332570,와이팜,전자부품 제조업,전력증폭기 모듈(PAM),6,5887.0,15850.0,0.0,0.0,0.0,28.33,21.98,0.0,0.0,10,0.0,0.0
2005,332710,하나금융14호스팩,금융 지원 서비스업,기업인수합병,6,90.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2006,333050,신한제6호스팩,금융 지원 서비스업,기업인수 및 합병,6,100.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2007,333430,미래에셋대우스팩4호,금융 지원 서비스업,기업인수합병,6,88.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2008,335870,IBKS제12호스팩,금융 지원 서비스업,기타 금융업,6,67.0,2135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2009,335890,IBKS제11호스팩,금융 지원 서비스업,기타 금융업,6,120.0,2510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2010,336040,이도바이오,자연과학 및 공학 연구개발업,당뇨질환 세포치료제 / 당뇨관리 의료기기,5,420.0,17950.0,0.0,0.0,0.0,-56.42,-57.9,0.0,0.0,10,0.0,0.0
2011,336060,유안타제5호스팩,금융 지원 서비스업,금융 지원 서비스,6,118.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2012,336260,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",연료전지,5,23696.0,42700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2013,336570,대신밸런스제8호스팩,금융 지원 서비스업,기업 인수 및 합병,6,112.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2014,337450,SK5호스팩,금융 지원 서비스업,기업인수합병,2,86.0,2005.0,0.0,0.0,0.0,-0.68,0.0,0.0,0.0,10,0.0,0.0
2015,337840,유엑스엔,의료용 기기 제조업,"혈당센서, 혈당측정기",5,465.0,16250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
2016,338100,NH프라임리츠,부동산 임대 및 공급업,부동산 투자,3,0.0,4470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2017,339950,엔에이치스팩15,금융 지원 서비스업,기타 금융지원(SPAC),6,128.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2018,340120,하이제5호스팩,금융 지원 서비스업,기업인수합병,6,100.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2019,340350,SK6호스팩,금융 지원 서비스업,,5,114.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2020,340360,유안타제6호스팩,금융 지원 서비스업,금융 지원 서비스업,6,136.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2021,340440,한화플러스제1호스팩,금융 지원 서비스업,기업인수,6,94.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2022,341160,하나금융15호스팩,금융 지원 서비스업,기업인수합병,5,96.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2023,341310,이앤에치,기타 섬유제품 제조업,"미세먼지용 HEPA 소재, 차량용 캐빈필터소재, 마스크용 소재",6,884.0,5110.0,0.0,0.0,0.0,-22.79,19.47,0.0,0.0,10,0.0,0.0
2024,342550,케이비제20호스팩,금융 지원 서비스업,금융지원서비스,5,130.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2025,343090,단디바이오,의료용품 및 기타 의약 관련제품 제조업,"패혈증 치료제, 면역항암제 전달기술 등",6,287.0,5250.0,0.0,0.0,0.0,-70.3,0.0,0.0,0.0,20,0.0,0.0
2026,343510,하나금융16호스팩,금융 지원 서비스업,기업인수합병,5,82.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2027,344050,신영스팩6호,금융 지원 서비스업,기업인수,5,86.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2028,344860,이노진,기타 화학제품 제조업,탈모케어제품(볼빅 등) 및 피부케어제품(Dr.메디션 등),6,21.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2029,347890,엠투아이,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","스마트HMI, 스마트SCADA, 스마트팩토리솔루션",6,1310.0,15600.0,0.0,0.0,0.0,16.4,0.0,17.51,0.0,10,0.0,0.0
2030,349720,이베스트스팩5호,금융 지원 서비스업,해당없음,6,72.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2031,351320,IBKS제14호스팩,기타 금융업,기업인수목적회사,6,89.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2032,351340,IBKS제13호스팩,금융 지원 서비스업,기업인수 및 합병,6,105.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2033,353070,에이치엠씨제4호스팩,금융 지원 서비스업,기업인수합병,6,86.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2034,353190,엔에이치스팩16호,금융 지원 서비스업,금융지원 서비스,6,87.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2035,353200,대덕전자,전자부품 제조업,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",6,6128.0,12400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2036,353810,이지바이오,동물용 사료 및 조제식품 제조업,"자돈사료, 사료첨가제",6,1317.0,57600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0
2037,354230,폭스소프트,소프트웨어 개발 및 공급업,"교육 정보화 사업(SI), Apple IT제품 유통(교육용)",4,144.0,24000.0,0.0,0.0,0.0,31.42,0.0,0.0,0.0,10,0.0,0.0
2038,900070,글로벌에스엠,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)",6,298.0,554.0,0.0,0.0,0.0,2.07,-0.55,-0.39,0.0,10,0.0,0.0
2039,900080,에스앤씨엔진그룹,기타 금융업,"오토바이, 제초기, 자동차기어",6,244.0,197.0,0.0,0.0,0.0,1.28,4.27,4.96,0.0,10,0.0,0.0
2040,900100,뉴프라이드,자동차 부품 및 내장품 판매업,인터모달 신생 및 재생타이어,3,742.0,717.0,0.0,0.0,0.0,-69.05,-29.12,-59.19,0.0,10,0.0,0.0
2041,900110,이스트아시아홀딩스,기타 금융업,"스포츠화, 스포츠의류",6,251.0,230.0,0.0,0.0,0.0,1.61,1.81,1.46,0.0,10,0.0,0.0
2042,900140,엘브이엠씨,자동차 판매업,지주회사,6,2009.0,3930.0,0.0,0.0,0.0,-15.37,-11.73,3.55,0.0,10,0.0,0.0
2043,900250,크리스탈신소재,기타 금융업,"합성운모 플레이크, 파우더, 테이프",6,1183.0,1745.0,0.0,0.0,0.0,9.0,11.08,13.58,0.0,10,0.0,0.0
2044,900260,로스웰,기타 금융업,"CAN Control Gateway, CAN기능모듈, BCM 차체제어모듈",6,496.0,350.0,0.0,0.0,0.0,1.19,6.23,15.57,0.0,10,0.0,0.0
2045,900270,헝셩그룹,기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등,6,571.0,714.0,0.0,0.0,0.0,12.56,10.82,15.32,0.0,10,0.0,0.0
2046,900280,골든센츄리,기타 금융업,트랙터용 휠 및 타이어,6,395.0,249.0,0.0,0.0,0.0,11.22,14.99,17.97,0.0,10,0.0,0.0
2047,900300,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",6,444.0,780.0,0.0,0.0,0.0,12.19,19.43,22.32,0.0,10,0.0,0.0
2048,900310,컬러레이,기타 금융업,화장품용 진주광택안료,6,1013.0,1875.0,0.0,0.0,0.0,16.67,21.94,31.54,0.0,10,0.0,0.0
