,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,Average_ROE_20(E),ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율
1878,204840,지엘팜텍,자연과학 및 공학 연구개발업,의약품 연구개발업,2,457.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.38,-77.8,-58.42,-89.86,0,-0.72,0.0,-31.0,-46.0,-42.0,10,0.0
1879,220100,퓨쳐켐,의약품 제조업,"PET 방사성의약품, 자동합성장치, 합성시약 및 전구체",3,1205.0,10450.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.87,-54.83,-15.29,-40.26,0,-0.72,0.0,-54.0,-73.0,-45.0,10,0.0
1880,222110,팬젠,의약품 제조업,"바이오시밀러 의약품 개발, 바이오의약품 개발 기술이전 서비스 등",5,924.0,9580.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.4,-15.9,-21.06,-28.51,0,-0.72,0.0,-80.0,-30.0,-39.0,10,0.0
1881,253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,5,5288.0,38700.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.09,-254.51,-66.48,-119.96,0,-0.72,0.0,-71.0,-46.0,-26.0,10,0.0
1882,040350,큐로컴,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합, 지능형교통시스템",4,2798.0,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.25,-34.81,-26.97,-32.72,0,-0.73,0.0,-118.0,-105.0,-52.0,10,0.0
1883,066980,브레인콘텐츠,기타 정보 서비스업,TFT-LCD용 광기능성 필름,5,844.0,533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,-13.18,-2.6,-4.4,0,-0.73,0.0,91.0,-4.0,38.0,10,0.0
1884,091440,텔레필드,통신 및 방송 장비 제조업,광전송장비,5,359.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28,-52.2,2.11,-7.41,0,-0.73,0.0,57.0,-109.0,9.0,10,0.0
1885,008290,원풍물산,봉제의복 제조업,남성용신사복,5,960.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.58,-13.11,0.28,-12.11,0,-0.74,0.0,-13.0,-4.0,4.0,10,0.0
1886,035290,더블유에프엠,"서적, 잡지 및 기타 인쇄물 출판업","방과후컴퓨터상설반,교재및CD",3,302.0,11750.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.62,-32.3,-59.45,-152.99,0,-0.74,0.0,-59.0,-47.0,-37.0,10,0.0
1887,082270,젬백스,특수 목적용 기계 제조업,"ChemicalAirFilter,GasScrubber",4,8657.0,22050.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.24,-11.85,-20.39,-51.47,0,-0.74,0.0,-84.0,-7.0,-14.0,10,0.0
1888,066910,손오공,기타 전문 도매업,"완구,게임,캐릭터수입수수료",1,440.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.59,5.65,-48.7,-10.53,0,-0.75,0.0,-21.0,9.0,-119.0,15,0.0
1889,084990,헬릭스미스,자연과학 및 공학 연구개발업,"기술이전수입,연구용시료",5,13169.0,49200.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.98,-19.26,-3.87,-39.56,0,-0.75,0.0,-417.0,-200.0,-69.0,10,0.0
1890,246710,티앤알바이오팹,기초 의약물질 및 생물학적 제제 제조업,"생분해성 의료기기, 3D 바이오프린팅 시스템, 바이오잉크, 3D 오가노이드, 3D 세포치료제",5,1133.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.72,-23.86,-45.29,-26.86,1,-0.75,0.0,-69.0,-49.0,-42.0,10,0.0
1891,216080,제테마,의료용품 및 기타 의약 관련제품 제조업,"히알루론산 필러(조직수복용생체재료), 피부과용 레이저 의료기기, 리프팅실 등",3,4261.0,24350.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.92,0.0,-122.41,-71.36,0,-0.76,0.0,-107.0,-46.0,-40.0,10,0.0
1892,260870,시그넷이브이,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전기차 충전기,3,652.0,13650.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.37,-44.2,-24.72,-22.04,0,-0.76,0.0,5.0,23.0,14.0,10,0.0
1893,279060,이노벡스,전자부품 제조업,"TAS(지하철터널내영상광고장치), WING TV(회전식 LED바를 이용한 영상광고장치)",3,88.0,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,-142.23,0.0,-45.29,0,-0.76,0.0,1.0,-5.0,1.0,10,0.0
1894,002880,대유에이텍,자동차 신품 부품 제조업,자동차부품(자동차용 시트)제조,1,711.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,-27.72,2.2,-4.0,0,-0.77,0.0,313.0,67.0,184.0,10,0.0
1895,023810,인팩,자동차 신품 부품 제조업,"자동차용 케이블,전자정보통신관련기기 제조,도매",2,441.0,4410.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.29,1.63,-1.47,-2.85,0,-0.77,0.0,-4.0,32.0,-24.0,10,0.0
1896,044180,KD,건물 건설업,몰드베이스(Mold Base),2,388.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12,-53.58,-42.05,-7.31,0,-0.77,0.0,53.0,-63.0,-102.0,10,0.0
1897,225430,케이엠제약,기타 화학제품 제조업,금융지원 서비스,3,925.0,4325.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.76,-63.68,0.0,-23.11,0,-0.77,0.0,-15.0,16.0,0.0,10,0.0
1898,153460,네이블커뮤니케이션즈,소프트웨어 개발 및 공급업,"유무선융합 인프라, 클라이언트 및 All-IP 통신보안",5,299.0,4575.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.54,-9.19,-21.21,-7.37,1,-0.78,0.0,-5.0,-24.0,-65.0,10,0.0
1899,002070,비비안,봉제의복 제조업,"여성내의류(스타킹,화운데이숀,란제리),카바링사 제조,수출입/부동산 매매,임대",5,522.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12,-5.3,-1.45,-3.07,0,-0.79,0.0,-5.0,-45.0,-15.0,10,0.0
1900,072130,유엔젤,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","소프트웨어(무선인터넷 솔루션,ASP통신사업자용 지능망솔루션 및 단문메세지센터) 개발,공급",5,549.0,4160.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8,4.35,-14.67,-7.4,0,-0.79,0.0,-23.0,30.0,-10.0,10,0.0
1901,096870,엘디티,반도체 제조업,"OLED구동IC,LED구동IC,LCD구동IC",5,163.0,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.22,3.86,-29.57,-10.25,0,-0.79,0.0,-13.0,3.0,-10.0,10,0.0
1902,101530,해태제과식품,기타 식품 제조업,"홈런볼, 오예스, 맛동산, 부라보콘 등",1,2682.0,9210.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.11,0.85,2.59,-5.84,0,-0.79,0.0,145.0,230.0,189.0,10,0.0
1903,200230,텔콘RF제약,통신 및 방송 장비 제조업,"RF 통신부품(케이블 어셈블리, 커넥터 등)",5,4849.0,5680.0,0.0,0.0,0.0,0.0,0.0,0.0,-39.28,-10.51,-19.05,-26.32,0,-0.79,0.0,30.0,-79.0,-127.0,10,0.0
1904,206560,덱스터,"영화, 비디오물, 방송프로그램 제작 및 배급업","시각효과(Visual Effect, VFX)",5,1394.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.02,5.4,-57.46,-14.29,0,-0.79,0.0,-54.0,21.0,-219.0,10,0.0
1905,233990,질경이,기타 화학제품 제조업,여성청결제 및 질염치료제 개발,3,251.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.45,-58.13,-26.78,-38.07,0,-0.79,0.0,-4.0,-27.0,-19.0,10,0.0
1906,073190,듀오백,가구 제조업,사무용 및 가정용 의자,5,374.0,3125.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.87,-10.13,4.05,-7.64,0,-0.8,0.0,-25.0,-29.0,6.0,10,0.0
1907,079190,EMW,통신 및 방송 장비 제조업,휴대폰안테나,2,884.0,2780.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,-44.1,-27.93,-18.82,0,-0.81,0.0,11.0,34.0,-22.0,10,0.0
1908,118000,우리들휴브레인,기계장비 및 관련 물품 도매업,의료기기 도매,4,2230.0,5310.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.72,-65.25,-18.2,-33.64,0,-0.82,0.0,-1.0,-63.0,-31.0,10,0.0
1909,270020,이십일스토어,기타 비금속 광물제품 제조업,"규석, 골재, 석재(조경석)",1,86.0,2760.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.75,-5.04,6.03,-14.55,0,-0.82,0.0,8.0,4.0,5.0,10,0.0
1910,008970,동양철관,1차 철강 제조업,"수도용 도복장 강관,주물(강관말뚝),가스관 제조/아파트건설",4,1195.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,-9.96,-45.85,-9.84,1,-0.83,0.0,37.0,-40.0,-65.0,10,0.0
1911,002380,케이씨씨,기타 화학제품 제조업,"건축용단열재,내외장재,스레트,밤라이트,암면,석고보드,판유리 제조",5,12797.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.37,-0.41,0.71,-2.2,0,-0.84,0.0,1332.0,2009.0,3298.0,10,0.0
1912,053350,이니텍,소프트웨어 개발 및 공급업,정보보안 및 인증솔루션,5,891.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.31,-8.11,7.85,-5.05,0,-0.84,0.0,58.0,89.0,216.0,10,0.0
1913,006490,인스코비,전기 통신업,"시계,스마트그리드,도소매,소프트웨어개발",5,2215.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.74,-25.43,-1.76,-53.14,0,-0.85,0.0,47.0,53.0,-2.0,10,0.0
1914,182400,엔케이맥스,기초 의약물질 및 생물학적 제제 제조업,"연구용 시약, NK Vue® KIT, SuperNK",5,5536.0,16750.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.05,-54.66,-41.26,-33.12,0,-0.85,0.0,-241.0,-144.0,-160.0,10,0.0
1915,224060,코디엠,특수 목적용 기계 제조업,"반도체 및 평판디스플레이 제조용 장비(IRIS, LOZIX, HP/CP)",4,533.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,-21.71,-9.28,-3.81,0,-0.85,0.0,-46.0,-107.0,-34.0,15,0.0
1916,142280,녹십자엠에스,의료용품 및 기타 의약 관련제품 제조업,"혈액백, 진단시약, 혈액투석액",3,3294.0,15600.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.93,-55.53,-5.38,-44.37,0,-0.86,0.0,-44.0,-59.0,5.0,10,0.0
1917,173940,에프엔씨엔터,창작 및 예술관련 서비스업,"콘서트, 음반/음원",5,796.0,5540.0,0.0,0.0,0.0,0.0,0.0,2.51,-10.62,-1.94,-9.56,-7.55,0,-0.86,21.0,-49.0,-60.0,15.0,10,0.26
1918,099520,ITX엠투엠,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역",5,682.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.71,-11.99,-2.14,-24.71,0,-0.87,0.0,-29.0,-36.0,4.0,10,0.0
1919,000180,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",5,1133.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.14,-1.6,0.83,-1.47,0,-0.88,0.0,-30.0,-69.0,-2.0,10,0.0
1920,009310,참엔지니어링,특수 목적용 기계 제조업,FPD Laser Repair 장비 등 (FPD 장비의 개발과 제조 및 판매),1,703.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.98,17.39,18.42,-8.12,0,-0.88,0.0,-136.0,139.0,297.0,10,0.0
1921,019660,글로본,상품 종합 도매업,벤처캐피탈,5,663.0,2280.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.25,6.66,-31.77,-22.2,0,-0.88,0.0,-47.0,16.0,-69.0,10,0.0
1922,246720,아스타,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템,5,758.0,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,-48.28,-11.72,-45.63,-35.65,0,-0.88,0.0,-62.0,-49.0,-52.0,10,0.0
1923,343090,단디바이오,의료용품 및 기타 의약 관련제품 제조업,"패혈증 치료제, 면역항암제 전달기술 등",5,316.0,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.3,0.0,0.0,-35.15,0,-0.88,0.0,-26.0,-11.0,0.0,10,0.0
1924,173130,오파스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",네트워크 구축 및 유지보수,4,455.0,11300.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.58,9.77,20.67,-18.09,0,-0.89,0.0,31.0,31.0,35.0,10,0.0
1925,180400,캔서롭,기타 과학기술 서비스업,BAC DNA CHIP,4,1786.0,7740.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.05,-41.92,-12.72,-51.12,0,-0.89,0.0,-70.0,-80.0,-32.0,10,0.0
1926,950160,코오롱티슈진,기초 의약물질 및 생물학적 제제 제조업,골관절염 치료제,4,4896.0,8010.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.73,-22.06,-53.8,-36.69,0,-0.89,0.0,-445.0,-347.0,-407.0,10,0.0
1927,000760,이화산업,기타 전문 도매업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",5,406.0,14500.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.35,-1.0,-1.97,-2.84,0,-0.9,0.0,-17.0,5.0,8.0,10,0.0
1928,012340,뉴인텍,전자부품 제조업,콘덴서,2,577.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.33,-27.13,-21.12,-15.23,0,-0.9,0.0,3.0,-30.0,-16.0,10,0.0
1929,082850,우리바이오,전구 및 조명장치 제조업,"LCD광원부품(CCFL,EEFL)",1,1296.0,2885.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-30.18,-9.63,-9.17,0,-0.9,0.0,265.0,-123.0,-42.0,10,0.0
1930,228760,지노믹트리,의료용품 및 기타 의약 관련제품 제조업,암 조기진단 제품,5,3528.0,17650.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.99,-25.64,-35.83,-23.01,1,-0.9,0.0,-103.0,-26.0,-20.0,10,0.0
1931,111870,삼본전자,영상 및 음향기기 제조업,"이어폰,헤드폰,키패드",5,1016.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.38,3.17,4.11,-5.45,0,-0.91,0.0,-26.0,8.0,39.0,10,0.0
1932,322510,제이엘케이,소프트웨어 개발 및 공급업,"인공지능 기반 의료영상 진단 플랫폼, 인공지능 기반 산업용 X-ray 판독시스템",4,1273.0,8460.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.21,0.0,0.0,-25.11,0,-0.91,0.0,-108.0,-46.0,-21.0,10,0.0
1933,066830,제노텍,기타 화학제품 제조업,"원료의약품, 합성유전자, 체외진단 분석기용 시약",1,144.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,-53.39,-110.0,-36.06,1,-0.92,0.0,2.0,-1.0,4.0,10,0.0
1934,036710,심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,1,947.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.11,0.53,1.25,-5.67,0,-0.93,0.0,-171.0,297.0,274.0,15,0.0
1935,225570,넷게임즈,소프트웨어 개발 및 공급업,기업인수합병,5,2587.0,8970.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.09,-52.21,-13.77,-49.74,0,-0.93,0.0,-171.0,-108.0,-37.0,10,0.0
1936,141070,맥스로텍,특수 목적용 기계 제조업,갠트리로봇 공장자동화시스템,1,623.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.86,5.66,-6.67,-15.16,0,-0.94,0.0,-85.0,37.0,13.0,10,0.0
1937,060590,씨티씨바이오,의약품 제조업,"동물용항병원성제품, 생균효소제",3,1899.0,9070.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,-11.27,-25.11,-16.44,0,-0.95,0.0,-40.0,-59.0,-141.0,10,0.0
1938,066790,씨씨에스,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스,5,389.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,-28.29,-6.04,-10.77,0,-0.95,0.0,4.0,-37.0,-5.0,10,0.0
1939,085370,루트로닉,의료용 기기 제조업,의료용레이저기기,5,1435.0,5600.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.19,-11.3,-5.37,-9.26,0,-0.96,0.0,-85.0,-124.0,-28.0,10,0.0
1940,003720,삼영화학공업,플라스틱제품 제조업,"합성수지(BOPP,캐파시타),PPC,랩,종이상자(카톤팩) 제조",3,694.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.49,-13.92,-31.2,-12.09,1,-0.97,0.0,-9.0,-63.0,-138.0,10,0.0
1941,105330,케이엔더블유,전자부품 제조업,"Blanket, DOF, 보호필름",5,393.0,6950.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.21,1.56,-4.79,-8.88,0,-0.98,0.0,-34.0,8.0,-16.0,10,0.0
1942,037370,EG,기타 전문 도매업,"산화철, 대기수처리방지시설, 무역",4,604.0,8050.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.22,-38.83,-1.23,-14.26,0,-0.99,0.0,15.0,-90.0,13.0,10,0.0
1943,263920,블러썸엠앤씨,그외 기타 제품 제조업,"화장용 스펀지, 퍼프",5,625.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.02,-0.3,4.2,-5.41,0,-0.99,0.0,8.0,-1.0,11.0,10,0.0
1944,067770,세진티에스,전자부품 제조업,TFT-LCD용 광기능성 시트,5,271.0,3225.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.49,-5.88,-5.71,-5.66,0,-1.0,0.0,-3.0,-14.0,-24.0,10,0.0
1945,136480,하림,"도축, 육류 가공 및 저장 처리업","육계, 육계가공식품",3,2836.0,2670.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.52,-4.05,8.54,-7.19,0,-1.0,0.0,-434.0,15.0,181.0,10,0.0
1946,044380,주연테크,컴퓨터 및 주변장치 제조업,"각종컴퓨터,주변기기 제조/소프트웨어 개발",5,609.0,1115.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.11,-10.61,-13.9,-11.41,0,-1.01,0.0,-38.0,-15.0,-68.0,10,0.0
1947,039740,한국정보공학,기타 전문 도매업,"그룹웨어, 자료관리시스템",5,239.0,2975.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53,-19.77,-2.71,-4.78,0,-1.02,0.0,10.0,-16.0,10.0,10,0.0
1948,216280,원텍,의료용 기기 제조업,,3,268.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,-151.42,0.1,15.61,-73.08,0,-1.02,0.0,-90.0,-16.0,40.0,10,0.0
1949,232530,이엠티,일차전지 및 축전지 제조업,이차전지 양극재용 전구체,1,383.0,2650.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.93,-28.7,-57.35,-36.09,0,-1.02,0.0,-7.0,-8.0,-20.0,10,0.0
1950,194510,파티게임즈,소프트웨어 개발 및 공급업,모바일 게임,2,131.0,536.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,38.67,-99.91,-2.38,0,-1.03,0.0,50.0,-12.0,-28.0,15,0.0
1951,025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,1,724.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.15,-6.19,-8.52,-15.56,0,-1.05,0.0,-69.0,-14.0,21.0,10,0.0
1952,104540,코렌텍,의료용 기기 제조업,"인공고관절, 인공슬관절 등",4,793.0,7490.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,-76.39,-13.79,-23.12,0,-1.05,0.0,33.0,-52.0,-6.0,10,0.0
1953,043360,디지아이,컴퓨터 및 주변장치 제조업,"잉크젯 플로터, 커팅 플로터",5,212.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.24,-1.23,1.11,-3.85,0,-1.06,0.0,-33.0,-15.0,5.0,10,0.0
1954,121440,골프존뉴딘홀딩스,상품 중개업,골프시뮬레이터,5,2480.0,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.89,-1.45,-4.2,-4.63,0,-1.06,0.0,-36.0,11.0,184.0,10,0.0
1955,221610,자안,기타 화학제품 제조업,모바일 코팅제(도료),5,472.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,-36.26,-0.94,-10.91,0,-1.06,0.0,4.0,-80.0,8.0,10,0.0
1956,208340,파멥신,의약품 제조업,항체치료제,3,3642.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.25,-20.6,-183.03,-45.0,1,-1.07,0.0,-101.0,-69.0,-38.0,10,0.0
1957,011810,STX,상품 종합 도매업,"에너지 원료(석탄,석유),산업기자재(기계부품) 도매",2,1442.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.53,17.12,0.0,-21.56,0,-1.08,0.0,17.0,-148.0,441.0,10,0.0
1958,101930,인화정공,선박 및 보트 건조업,선박엔진부품,5,358.0,3835.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.16,-1.24,7.31,-2.28,0,-1.08,0.0,30.0,-20.0,-5.0,10,0.0
1959,160550,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급,3,1101.0,3945.0,0.0,0.0,0.0,0.0,0.0,2.33,-7.52,-11.29,-5.98,-8.52,0,-1.09,24.0,-81.0,-106.0,-52.0,10,0.22
1960,230980,솔트웍스,소프트웨어 개발 및 공급업,기업인수 및 합병,2,523.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.91,-5.53,10.29,-36.08,0,-1.1,0.0,-13.0,-16.0,14.0,10,0.0
1961,012600,청호컴넷,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1,699.0,8150.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.59,6.16,-22.04,-63.92,0,-1.11,0.0,-80.0,-60.0,-56.0,10,0.0
1962,019770,서연탑메탈,특수 목적용 기계 제조업,자동차금형.건설중장비 부품,1,437.0,3750.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.46,-13.93,6.04,-5.87,0,-1.11,0.0,4.0,-12.0,75.0,10,0.0
1963,115570,스타플렉스,플라스틱제품 제조업,"광고용 플렉스(조명용, 비조명용)",2,356.0,4635.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.14,7.84,-9.45,-4.03,0,-1.11,0.0,8.0,1.0,26.0,10,0.0
1964,060280,큐렉소,기타 상품 전문 소매업,"만화단행본, 정기간행물",5,2028.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.47,-41.81,-23.49,-40.59,0,-1.12,0.0,-43.0,-38.0,6.0,10,0.0
1965,096690,에이루트,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",5,491.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,-8.76,-9.35,-3.23,1,-1.12,0.0,-10.0,-54.0,-14.0,10,0.0
1966,308700,테크엔,전구 및 조명장치 제조업,LED조명장치,1,60.0,1490.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.21,2.35,15.85,-15.68,0,-1.12,0.0,-18.0,4.0,17.0,10,0.0
1967,036260,이매진아시아,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,5,972.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.33,-38.34,-43.1,-71.13,0,-1.13,0.0,-38.0,-39.0,-68.0,10,0.0
1968,049120,파인디앤씨,전자부품 제조업,Lamp Reflector,2,503.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.43,3.88,-41.23,-9.79,0,-1.13,0.0,-4.0,20.0,-59.0,10,0.0
1969,140520,대창스틸,1차 철강 제조업,"냉연강판, 이중바닥재",1,399.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.74,-11.14,1.65,-3.81,0,-1.13,0.0,41.0,48.0,44.0,10,0.0
1970,005300,롯데칠성음료,비알코올음료 및 얼음 제조업,"청량음료,과채류음료,곡류음료,주류 제조,판매/자동차정비,연수원",1,7530.0,94200.0,0.0,0.0,0.0,0.0,0.0,2.68,-11.68,-3.78,7.36,-5.87,0,-1.15,937.0,1077.0,850.0,754.0,10,1.24
1971,234300,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",1,663.0,5560.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.33,-21.35,9.64,-18.68,0,-1.16,0.0,-25.0,-88.0,51.0,10,0.0
1972,037560,LG헬로비전,텔레비전 방송업,"케이블TV, 인터넷서비스 등",5,3024.0,3905.0,0.0,0.0,0.0,0.0,0.0,2.61,-9.4,3.83,2.96,-2.93,0,-1.17,429.0,292.0,672.0,729.0,10,1.42
1973,096040,이트론,기타 전문 도매업,컴퓨터 및 주변장치 제조,5,563.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.74,-13.36,-3.76,-7.95,0,-1.17,0.0,-23.0,-44.0,2.0,10,0.0
1974,033340,좋은사람들,봉제의복 제조업,패션내의,5,833.0,1670.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.65,4.58,-13.02,-6.97,0,-1.18,0.0,-92.0,25.0,-49.0,10,0.0
1975,115160,휴맥스,영상 및 음향기기 제조업,셋톱박스,2,1218.0,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,-11.59,-7.02,-2.51,0,-1.18,0.0,229.0,-274.0,80.0,10,0.0
1976,000230,일동홀딩스,의약품 제조업,"의약품 제조,도매",4,1206.0,10450.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.91,-2.21,0.05,-8.18,0,-1.19,0.0,-259.0,0.0,-18.0,10,0.0
1977,011080,형지I&C,봉제의복 제조업,남성셔츠,2,479.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-26.25,-65.59,-19.88,1,-1.19,0.0,5.0,-9.0,-88.0,10,0.0
1978,044480,경남바이오파마,고무제품 제조업,"콘돔,고무골무,의료용 장갑",5,587.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99,-28.7,-6.54,-11.15,0,-1.19,0.0,-37.0,-8.0,-15.0,10,0.0
1979,193250,와이제이엠게임즈,전자부품 제조업,휴대폰용 진동모터,5,942.0,1740.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.33,-18.56,-12.03,-12.36,0,-1.19,0.0,21.0,-47.0,-25.0,10,0.0
1980,010820,퍼스텍,무기 및 총포탄 제조업,"방위산업제품,프린터,불소화합물,자동차용 매트 제조/얼굴인식시스템 개발",1,1050.0,2185.0,0.0,0.0,0.0,0.0,0.0,0.0,-31.41,-61.5,4.93,-35.38,0,-1.2,0.0,-47.0,-221.0,11.0,10,0.0
1981,062860,티엘아이,반도체 제조업,LCDTV및모니터용TimingController,5,751.0,7610.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-26.55,-3.84,-8.49,0,-1.2,0.0,3.0,-190.0,-40.0,10,0.0
