,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
234,003000,부광약품,의약품 제조업,"의약품,치약,의약부외품(부광탁스,레가론,부광안티프라그) 제조",6,22564,34800.0,4371.0,3714.0,1383.0,0.13,0.04,2.07,-2.0,46.64,5.21,0,11117.0,0.32
235,900300,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)",6,451,793.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,19.43,22.32,0,10097.0,12.73
236,012630,HDC,기타 금융업,"토목공사,건축공사,아파트분양사업,재개발/재건축사업",6,5048,8450.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58,38.82,14.36,0,104247.0,12.34
237,900280,골든센츄리,기타 금융업,트랙터용 휠 및 타이어,6,416,262.0,0.0,0.0,0.0,0.0,0.0,0.0,11.22,14.99,17.97,0,2363.0,9.02
238,003030,세아제강지주,기타 금융업,경영컨설팅업,6,1503,36300.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,29.05,2.04,0,293544.0,8.09
239,900270,헝셩그룹,기타 금융업,자회사 제품 : 아동용 완구 및 아동복 등,6,573,716.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,10.82,15.32,0,5511.0,7.7
240,003300,한일홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업",지주사업,6,2805,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,40.39,3.79,0,314909.0,6.73
241,900080,에스앤씨엔진그룹,기타 금융업,"오토바이, 제초기, 자동차기어",6,244,197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,4.27,4.96,0,1310.0,6.65
242,029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,6,3104,22900.0,0.0,0.0,0.0,0.0,0.0,0.0,12.38,67.41,27.73,0,144181.0,6.3
243,151860,KG ETS,폐기물 처리업,"집단에너지(스팀), 산화동, 폐기물 소각",6,1555,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,49.82,7.58,8.21,0,25131.0,5.82
