,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
1070,033320,제이씨현시스템,기계장비 및 관련 물품 도매업,"메인보드, 그래픽카드",6,1143.0,5980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,11.55,17.73,0,4150.0,0.69
1071,058630,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)",6,1110.0,5680.0,0.0,0.0,0.0,0.0,0.0,0.0,21.89,8.15,8.55,0,3945.0,0.69
1072,092070,디엔에프,기타 화학제품 제조업,반도체배선박막재료(알루미늄전구체),6,1733.0,16100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47,16.46,17.34,0,11082.0,0.69
1073,104200,NHN벅스,소프트웨어 개발 및 공급업,"디지털음원유통, 온라인음악서비스",6,683.0,4605.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,8.57,-7.28,0,3194.0,0.69
1074,111110,호전실업,봉제의복 제조업,스포츠웨어 및 아웃도어 웨어 OEM,1,699.0,8740.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,3.88,4.29,0,6069.0,0.69
1075,131180,딜리,컴퓨터 및 주변장치 제조업,디지털 UV 프린터,6,449.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,4.52,4.55,0,1053.0,0.69
1076,217820,엔에스,특수 목적용 기계 제조업,2차전지 자동화 설비,3,722.0,7370.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.64,4.21,1,5102.0,0.69
1077,037760,쎄니트,1차 철강 제조업,스테인레스 냉연강판,5,616.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,4.37,9.5,0,1234.0,0.68
1078,060380,동양에스텍,1차 철강 제조업,"열연박판, 열연후판, 무늬강판",2,271.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,-0.47,6.16,0,1842.0,0.68
1079,005800,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",6,833.0,92600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.88,3.02,0,61891.0,0.67
