,Code,Name,Industry,Main_product,시가총액_억,Ratio,영업활동&현금_202006,영업활동&현금_201912,영업활동&현금_201812,영업활동&현금_201712
3098,024720,한국콜마홀딩스,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매",4756,0.0,0.0,0.0,385.0,0.0
3099,024720,한국콜마홀딩스,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매",4756,0.0,0.0,0.0,0.0,683.0
3100,024720,한국콜마홀딩스,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매",4756,0.0,0.0,841.0,0.0,0.0
3101,024740,한일단조,자동차 신품 부품 제조업,단조품,662,0.0,0.0,0.0,0.0,-3.0
3102,024740,한일단조,자동차 신품 부품 제조업,단조품,662,0.0,0.0,0.0,23.0,0.0
3103,024740,한일단조,자동차 신품 부품 제조업,단조품,662,0.0,0.0,239.0,0.0,0.0
3104,024800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",597,0.0,0.0,0.0,0.0,64.0
3105,024800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",597,0.0,0.0,118.0,0.0,0.0
3106,024800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비",597,0.0,0.0,0.0,178.0,0.0
3107,024810,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원장치,1049,0.0,0.0,0.0,-126.0,0.0
3108,024810,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원장치,1049,0.0,0.0,0.0,0.0,33.0
3109,024810,이화전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",무정전전원장치,1049,0.0,0.0,147.0,0.0,0.0
3110,024830,세원물산,자동차 신품 부품 제조업,라디에이터서포터,524,0.0,0.0,0.0,0.0,101.0
3111,024830,세원물산,자동차 신품 부품 제조업,라디에이터서포터,524,0.0,0.0,0.0,121.0,0.0
3112,024830,세원물산,자동차 신품 부품 제조업,라디에이터서포터,524,0.0,0.0,398.0,0.0,0.0
3113,024840,KBI메탈,1차 비철금속 제조업,모터코어,470,0.0,0.0,0.0,0.0,-185.0
3114,024840,KBI메탈,1차 비철금속 제조업,모터코어,470,0.0,0.0,-49.0,0.0,0.0
3115,024840,KBI메탈,1차 비철금속 제조업,모터코어,470,0.0,0.0,0.0,193.0,0.0
3116,024880,케이피에프,기타 금속 가공제품 제조업,볼트류,657,0.0,0.0,0.0,0.0,-31.0
3117,024880,케이피에프,기타 금속 가공제품 제조업,볼트류,657,0.0,0.0,0.0,227.0,0.0
3118,024880,케이피에프,기타 금속 가공제품 제조업,볼트류,657,0.0,0.0,355.0,0.0,0.0
3119,024890,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",656,0.0,0.0,0.0,0.0,48.0
3120,024890,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",656,0.0,0.0,0.0,69.0,0.0
3121,024890,대원화성,플라스틱제품 제조업,"합성피혁,벽지,DMF(폐용수)정제,방수투습원단,화공약 임가공,제조,도매,수출입",656,0.0,0.0,106.0,0.0,0.0
3122,024900,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",578,0.0,0.0,71.0,0.0,0.0
3123,024900,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",578,0.0,0.0,0.0,0.0,381.0
3124,024900,덕양산업,자동차 신품 부품 제조업,"자동차부품(CRASH PAD,TRIM PANEL) 제조,판매",578,0.0,0.0,0.0,484.0,0.0
3125,024910,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",598,0.0,0.0,0.0,0.0,64.0
3126,024910,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",598,0.0,0.0,375.0,0.0,0.0
3127,024910,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",598,0.0,0.0,0.0,781.0,0.0
3128,024940,PN풍년,기타 금속 가공제품 제조업,압력솥,343,0.0,0.0,0.0,-16.0,0.0
3129,024940,PN풍년,기타 금속 가공제품 제조업,압력솥,343,0.0,0.0,0.0,0.0,4.0
3130,024940,PN풍년,기타 금속 가공제품 제조업,압력솥,343,0.0,0.0,103.0,0.0,0.0
3131,024950,삼천리자전거,생활용품 도매업,자전거,1130,0.0,0.0,0.0,-81.0,0.0
3132,024950,삼천리자전거,생활용품 도매업,자전거,1130,0.0,0.0,42.0,0.0,0.0
3133,024950,삼천리자전거,생활용품 도매업,자전거,1130,0.0,0.0,0.0,0.0,45.0
3134,025000,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",2243,0.0,0.0,0.0,214.0,0.0
3135,025000,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",2243,0.0,0.0,0.0,0.0,393.0
3136,025000,KPX케미칼,기초 화학물질 제조업,"PPG,PU RESIN,우레탄수지,대향막박리재,반도체 CM PAD,Polyether Polyol,산업용기초화학제품,화공약품 제조,판매",2243,0.0,0.0,655.0,0.0,0.0
3137,025320,시노펙스,전자부품 제조업,"전자부품, 필터",3062,0.0,0.0,0.0,29.0,0.0
3138,025320,시노펙스,전자부품 제조업,"전자부품, 필터",3062,0.0,0.0,0.0,0.0,225.0
3139,025320,시노펙스,전자부품 제조업,"전자부품, 필터",3062,0.0,0.0,261.0,0.0,0.0
3140,025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,711,0.0,0.0,21.0,0.0,0.0
3141,025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,711,0.0,0.0,0.0,56.0,0.0
3142,025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..,711,0.0,0.0,0.0,0.0,106.0
3143,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,388,0.0,0.0,0.0,0.0,78.0
3144,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,388,0.0,0.0,0.0,117.0,0.0
3145,025530,에스제이엠홀딩스,자동차 부품 및 내장품 판매업,지주회사및경영자문,388,0.0,0.0,216.0,0.0,0.0
3146,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",4650,0.0,0.0,0.0,530.0,0.0
3147,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",4650,0.0,0.0,619.0,0.0,0.0
3148,025540,한국단자공업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",4650,0.0,0.0,0.0,0.0,767.0
3149,025550,한국선재,1차 철강 제조업,철강선재류,698,0.0,0.0,0.0,0.0,-38.0
3150,025550,한국선재,1차 철강 제조업,철강선재류,698,0.0,0.0,23.0,0.0,0.0
3151,025550,한국선재,1차 철강 제조업,철강선재류,698,0.0,0.0,0.0,50.0,0.0
3152,025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",510,0.0,0.0,-22.0,0.0,0.0
3153,025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",510,0.0,0.0,0.0,-15.0,0.0
3154,025560,미래산업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","PCB마운터,반도체검사장비(반도체테스트핸들러),LCD 검사장비,리드프레임매가진 제조,도매,무역",510,0.0,0.0,0.0,0.0,-9.0
3155,025620,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,930,0.0,0.0,0.0,-316.0,0.0
3156,025620,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,930,0.0,0.0,0.0,0.0,-206.0
3157,025620,제이준코스메틱,기타 화학제품 제조업,화장품 제조 판매,930,0.0,0.0,35.0,0.0,0.0
3158,025750,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",1031,0.0,0.0,24.0,0.0,0.0
3159,025750,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",1031,0.0,0.0,0.0,0.0,150.0
3160,025750,한솔홈데코,제재 및 목재 가공업,"PB,MDF,바닥재,강화,재생목재,LPM,제재목 제조,도소매,무역/임업,벌목관련 사업",1031,0.0,0.0,0.0,217.0,0.0
3161,025770,한국정보통신,전기 통신업,신용카드조회기,3112,0.0,0.0,0.0,163.0,0.0
3162,025770,한국정보통신,전기 통신업,신용카드조회기,3112,0.0,0.0,563.0,0.0,0.0
3163,025770,한국정보통신,전기 통신업,신용카드조회기,3112,0.0,0.0,0.0,0.0,612.0
3164,025820,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",490,0.0,0.0,0.0,0.0,-22.0
3165,025820,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",490,0.0,0.0,0.0,-6.0,0.0
3166,025820,이구산업,1차 비철금속 제조업,"동판.조,황동판.조,인청동판.조 제조,임가공/부동산 임대",490,0.0,0.0,57.0,0.0,0.0
3167,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",3870,0.0,0.0,0.0,80.0,0.0
3168,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",3870,0.0,0.0,0.0,0.0,307.0
3169,025860,남해화학,"비료, 농약 및 살균, 살충제 제조업","비료(요소,복합비료),공업제품원료 제조,도매",3870,0.0,0.0,453.0,0.0,0.0
3170,025870,신라에스지,음·식료품 및 담배 도매업,수산물도매,328,0.0,0.0,0.0,0.0,-17.0
3171,025870,신라에스지,음·식료품 및 담배 도매업,수산물도매,328,0.0,0.0,0.0,10.0,0.0
3172,025870,신라에스지,음·식료품 및 담배 도매업,수산물도매,328,0.0,0.0,55.0,0.0,0.0
3173,025880,케이씨피드,동물용 사료 및 조제식품 제조업,사료,333,0.0,0.0,0.0,-29.0,0.0
3174,025880,케이씨피드,동물용 사료 및 조제식품 제조업,사료,333,0.0,0.0,4.0,0.0,0.0
3175,025880,케이씨피드,동물용 사료 및 조제식품 제조업,사료,333,0.0,0.0,0.0,0.0,76.0
3176,025890,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",172,0.0,0.0,0.0,-30.0,0.0
3177,025890,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",172,0.0,0.0,0.0,0.0,-29.0
3178,025890,한국주강,특수 목적용 기계 제조업,"주강,주물 제조,도매",172,0.0,0.0,3.0,0.0,0.0
3179,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",8150,0.0,0.0,396.0,0.0,0.0
3180,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",8150,0.0,0.0,0.0,0.0,912.0
3181,025900,동화기업,나무제품 제조업,"PB, MDF, 표면재,온돌마루, 창호, 도어 등",8150,0.0,0.0,0.0,1162.0,0.0
3182,025950,동신건설,토목 건설업,토목,869,0.0,0.0,0.0,-9.0,0.0
3183,025950,동신건설,토목 건설업,토목,869,0.0,0.0,14.0,0.0,0.0
3184,025950,동신건설,토목 건설업,토목,869,0.0,0.0,0.0,0.0,25.0
3185,025980,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,7334,0.0,0.0,160.0,0.0,0.0
3186,025980,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,7334,0.0,0.0,0.0,0.0,475.0
3187,025980,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,7334,0.0,0.0,0.0,519.0,0.0
3188,026040,제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",336,0.0,0.0,-14.0,0.0,0.0
3189,026040,제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",336,0.0,0.0,0.0,0.0,52.0
3190,026040,제이에스티나,귀금속 및 장신용품 제조업,"주얼리,가죽제품,손목시계",336,0.0,0.0,0.0,93.0,0.0
3191,026150,특수건설,토목 건설업,보링,913,0.0,0.0,0.0,-30.0,0.0
3192,026150,특수건설,토목 건설업,보링,913,0.0,0.0,0.0,0.0,-21.0
3193,026150,특수건설,토목 건설업,보링,913,0.0,0.0,179.0,0.0,0.0
3194,026890,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",7523,0.0,0.0,-124.0,0.0,0.0
3195,026890,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",7523,0.0,0.0,0.0,0.0,-98.0
3196,026890,디피씨,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전자레인지용 고압변성기,리엑터,디지탈위성방송수신기 제조",7523,0.0,0.0,0.0,92.0,0.0
3197,026910,광진실업,1차 철강 제조업,마봉,184,0.0,0.0,5.0,0.0,0.0
3198,026910,광진실업,1차 철강 제조업,마봉,184,0.0,0.0,0.0,8.0,0.0
3199,026910,광진실업,1차 철강 제조업,마봉,184,0.0,0.0,0.0,0.0,25.0
3200,026940,부국철강,1차 철강 제조업,철강,991,0.0,0.0,0.0,0.0,-79.0
3201,026940,부국철강,1차 철강 제조업,철강,991,0.0,0.0,0.0,35.0,0.0
3202,026940,부국철강,1차 철강 제조업,철강,991,0.0,0.0,46.0,0.0,0.0
3203,026960,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",29960,0.0,0.0,0.0,954.0,0.0
3204,026960,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",29960,0.0,0.0,1068.0,0.0,0.0
3205,026960,동서,음·식료품 및 담배 도매업,"식품 유통, 다류 및 연포장재 제조 등",29960,0.0,0.0,0.0,0.0,1114.0
3206,027040,서울전자통신,기계장비 및 관련 물품 도매업,"전자변성기, 무역업(트랜스포머자재)",486,0.0,0.0,0.0,0.0,-35.0
3207,027040,서울전자통신,기계장비 및 관련 물품 도매업,"전자변성기, 무역업(트랜스포머자재)",486,0.0,0.0,-23.0,0.0,0.0
3208,027040,서울전자통신,기계장비 및 관련 물품 도매업,"전자변성기, 무역업(트랜스포머자재)",486,0.0,0.0,0.0,20.0,0.0
3209,027050,코리아나,기타 화학제품 제조업,화장품,1872,-0.0,-1.0,0.0,0.0,0.0
3210,027050,코리아나,기타 화학제품 제조업,화장품,1872,0.0,0.0,0.0,51.0,0.0
3211,027050,코리아나,기타 화학제품 제조업,화장품,1872,0.0,0.0,65.0,0.0,0.0
3212,027050,코리아나,기타 화학제품 제조업,화장품,1872,0.0,0.0,0.0,0.0,74.0
3213,027360,아주IB투자,기타 금융업,,2087,0.0,0.0,0.0,0.0,-96.0
3214,027360,아주IB투자,기타 금융업,,2087,0.0,0.0,0.0,179.0,0.0
3215,027360,아주IB투자,기타 금융업,,2087,0.0,0.0,610.0,0.0,0.0
3216,027410,BGF,기타 금융업,지주회사,3771,0.0,0.0,0.0,-292.0,0.0
3217,027410,BGF,기타 금융업,지주회사,3771,0.0,0.0,138.0,0.0,0.0
3218,027410,BGF,기타 금융업,지주회사,3771,0.0,0.0,0.0,0.0,3841.0
3219,027580,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",556,0.0,0.0,0.0,0.0,-100.0
3220,027580,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",556,0.0,0.0,0.0,-8.0,0.0
3221,027580,상보,플라스틱제품 제조업,"광학필름,윈도우필름,미디어필름",556,0.0,0.0,32.0,0.0,0.0
3222,027710,팜스토리,동물용 사료 및 조제식품 제조업,사료,1198,0.0,0.0,0.0,-676.0,0.0
3223,027710,팜스토리,동물용 사료 및 조제식품 제조업,사료,1198,0.0,0.0,281.0,0.0,0.0
3224,027710,팜스토리,동물용 사료 및 조제식품 제조업,사료,1198,0.0,0.0,0.0,0.0,310.0
3225,027740,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",1049,0.0,0.0,-34.0,0.0,0.0
3226,027740,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",1049,0.0,0.0,0.0,38.0,0.0
3227,027740,마니커,"도축, 육류 가공 및 저장 처리업","닭고기,햄,계육가공제품,계육,육가공제품 제조,판매,유통/양계관련사업/부동산임대/수출입대행",1049,0.0,0.0,0.0,0.0,123.0
3228,027830,대성창투,신탁업 및 집합투자업,투자서비스,672,0.0,0.0,-1.0,0.0,0.0
3229,027830,대성창투,신탁업 및 집합투자업,투자서비스,672,0.0,0.0,0.0,22.0,0.0
3230,027970,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",933,0.0,0.0,0.0,0.0,-33.0
3231,027970,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",933,0.0,0.0,0.0,96.0,0.0
3232,027970,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",933,0.0,0.0,146.0,0.0,0.0
3233,028040,미래SCI,상품 중개업,규사,125,0.0,0.0,0.0,-135.0,0.0
3234,028040,미래SCI,상품 중개업,규사,125,0.0,0.0,0.0,0.0,-18.0
3235,028040,미래SCI,상품 중개업,규사,125,0.0,0.0,84.0,0.0,0.0
3236,028050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",19698,0.0,0.0,0.0,0.0,-1340.0
3237,028050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",19698,0.0,0.0,0.0,4462.0,0.0
3238,028050,삼성엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","산업설비,건물,구축물,토목시설의 설계,시공,공사감리",19698,0.0,0.0,7841.0,0.0,0.0
3239,028080,휴맥스홀딩스,기타 금융업,위성방송수신기,412,0.0,0.0,0.0,2.0,0.0
3240,028080,휴맥스홀딩스,기타 금융업,위성방송수신기,412,0.0,0.0,18.0,0.0,0.0
3241,028080,휴맥스홀딩스,기타 금융업,위성방송수신기,412,0.0,0.0,0.0,0.0,19.0
3242,028100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",1633,0.0,0.0,160.0,0.0,0.0
3243,028100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",1633,0.0,0.0,0.0,0.0,381.0
3244,028100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",1633,0.0,0.0,0.0,535.0,0.0
3245,028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑,8328,0.0,0.0,0.0,458.0,0.0
3246,028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑,8328,0.0,0.0,0.0,0.0,710.0
3247,028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑,8328,0.0,0.0,936.0,0.0,0.0
3248,028260,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",190625,0.0,0.0,7708.0,0.0,0.0
3249,028260,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",190625,0.0,0.0,0.0,0.0,13124.0
3250,028260,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",190625,0.0,0.0,0.0,16784.0,0.0
3251,028300,에이치엘비,선박 및 보트 건조업,"각종 산업용 밸브류, 제지·제철용기계,기타 특수목적용 산업기계",52497,0.0,0.0,-487.0,0.0,0.0
3252,028300,에이치엘비,선박 및 보트 건조업,"각종 산업용 밸브류, 제지·제철용기계,기타 특수목적용 산업기계",52497,0.0,0.0,0.0,-292.0,0.0
3253,028300,에이치엘비,선박 및 보트 건조업,"각종 산업용 밸브류, 제지·제철용기계,기타 특수목적용 산업기계",52497,0.0,0.0,0.0,0.0,-191.0
3254,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",17694,0.0,0.0,0.0,0.0,2616.0
3255,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",17694,0.0,0.0,0.0,2681.0,0.0
3256,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",17694,0.0,0.0,4048.0,0.0,0.0
3257,029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,3185,0.0,0.0,311.0,0.0,0.0
3258,029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,3185,0.0,0.0,0.0,0.0,562.0
3259,029460,케이씨,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",가스/Chemical 공급 장치 등 제조 및 판매,3185,0.0,0.0,0.0,596.0,0.0
3260,029480,바른테크놀로지,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리",873,0.0,0.0,-24.0,0.0,0.0
3261,029480,바른테크놀로지,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리",873,0.0,0.0,0.0,-13.0,0.0
3262,029480,바른테크놀로지,통신 및 방송 장비 제조업,"네트워크 통합사업,네트워크 장비, 光 전송장비, S/W 제조, 네트워크관리",873,0.0,0.0,0.0,0.0,2.0
3263,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기,팩시밀리,프린터,주변기기 제조,판매",2238,0.0,0.0,454.0,0.0,0.0
3264,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기,팩시밀리,프린터,주변기기 제조,판매",2238,0.0,0.0,0.0,495.0,0.0
3265,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기,팩시밀리,프린터,주변기기 제조,판매",2238,0.0,0.0,0.0,0.0,583.0
3266,029780,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",32035,0.0,0.0,0.0,0.0,-10176.0
3267,029780,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",32035,0.0,0.0,0.0,-4031.0,0.0
3268,029780,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",32035,0.0,0.0,11745.0,0.0,0.0
3269,029960,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,4240,0.0,0.0,0.0,0.0,275.0
3270,029960,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,4240,0.0,0.0,343.0,0.0,0.0
3271,029960,코엔텍,폐기물 처리업,산업폐기물 소각/매립처리,4240,0.0,0.0,0.0,367.0,0.0
3272,030000,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",23756,0.0,0.0,0.0,0.0,391.0
3273,030000,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",23756,0.0,0.0,2000.0,0.0,0.0
3274,030000,제일기획,광고업,"광고 대행/광고물,영화 제작,인쇄,출판",23756,0.0,0.0,0.0,2240.0,0.0
3275,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",12082,0.0,0.0,0.0,0.0,437.0
3276,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",12082,0.0,0.0,0.0,494.0,0.0
3277,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",12082,0.0,0.0,616.0,0.0,0.0
3278,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",58489,0.0,0.0,37452.0,0.0,0.0
3279,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",58489,0.0,0.0,0.0,0.0,38777.0
3280,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",58489,0.0,0.0,0.0,40105.0,0.0
3281,030210,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",1454,0.0,0.0,-5537.0,0.0,0.0
3282,030210,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",1454,0.0,0.0,0.0,0.0,-2813.0
3283,030210,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",1454,0.0,0.0,0.0,2189.0,0.0
3284,030350,드래곤플라이,소프트웨어 개발 및 공급업,온라인게임,387,0.0,0.0,0.0,-89.0,0.0
3285,030350,드래곤플라이,소프트웨어 개발 및 공급업,온라인게임,387,0.0,0.0,0.0,0.0,-53.0
3286,030350,드래곤플라이,소프트웨어 개발 및 공급업,온라인게임,387,0.0,0.0,-16.0,0.0,0.0
3287,030520,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어,4277,0.0,0.0,405.0,0.0,0.0
3288,030520,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어,4277,0.0,0.0,0.0,0.0,426.0
3289,030520,한글과컴퓨터,소프트웨어 개발 및 공급업,오피스소프트웨어,4277,0.0,0.0,0.0,605.0,0.0
3290,030530,원익홀딩스,기타 금융업,가스캐비닛,3194,0.0,0.0,0.0,0.0,529.0
3291,030530,원익홀딩스,기타 금융업,가스캐비닛,3194,0.0,0.0,0.0,752.0,0.0
3292,030530,원익홀딩스,기타 금융업,가스캐비닛,3194,0.0,0.0,954.0,0.0,0.0
3293,030610,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",4041,0.0,0.0,0.0,0.0,-3152.0
3294,030610,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",4041,0.0,0.0,77.0,0.0,0.0
3295,030610,교보증권,금융 지원 서비스업,"유가증권 매매,중개,대리,인수",4041,0.0,0.0,0.0,1387.0,0.0
3296,030720,동원수산,어로 어업,"원양어업/수산물 제조,가공/참치어류 냉동냉장업",404,0.0,0.0,0.0,4.0,0.0
