,code,year,매출액,영업이익,당기순이익,ROE,EPS
426,017800,2020/12(E),17764.0,1454.0,750.0,7.16,1718.0
427,267250,2016/12,0.0,0.0,0.0,0.0,0.0
428,267250,2017/12,142995.0,8430.0,10130.0,0.0,67660.0
429,267250,2018/12,272566.0,8614.0,2840.0,3.53,16493.0
430,267250,2019/12,266303.0,6666.0,1153.0,2.2,10636.0
431,267250,2020/12(E),197943.0,331.0,-1795.0,-1.67,-8152.0
432,001500,2016/12,,528.0,398.0,5.18,1356.0
433,001500,2017/12,,668.0,502.0,6.04,1711.0
434,001500,2018/12,,681.0,506.0,6.06,1724.0
435,001500,2019/12,,984.0,718.0,7.93,2324.0
436,001500,2020/12(E),,1268.0,914.0,9.2,2348.0
437,057050,2016/12,9694.0,1113.0,1295.0,9.21,10788.0
438,057050,2017/12,10431.0,1253.0,1225.0,8.16,10205.0
439,057050,2018/12,10177.0,1123.0,1666.0,10.32,13881.0
440,057050,2019/12,22070.0,1297.0,859.0,5.03,7162.0
441,057050,2020/12(E),22301.0,1377.0,1394.0,7.97,11807.0
442,111110,2016/12,3170.0,280.0,161.0,21.53,2317.0
443,111110,2017/12,3284.0,151.0,44.0,4.29,548.0
444,111110,2018/12,3133.0,108.0,46.0,3.88,555.0
445,111110,2019/12,3098.0,193.0,27.0,2.26,327.0
446,111110,2020/12(E),0.0,0.0,0.0,0.0,0.0
447,008770,2016/12,37153.0,790.0,278.0,3.96,696.0
448,008770,2017/12,35147.0,731.0,253.0,3.81,632.0
449,008770,2018/12,47137.0,2091.0,1103.0,15.41,2758.0
450,008770,2019/12,57173.0,2959.0,1694.0,20.16,4243.0
451,008770,2020/12(E),32248.0,-1703.0,-1905.0,-22.74,-4683.0
452,051500,2016/12,23279.0,210.0,-58.0,-2.36,-393.0
453,051500,2017/12,25044.0,439.0,12.0,-0.83,-129.0
454,051500,2018/12,28281.0,507.0,167.0,7.29,1154.0
455,051500,2019/12,30551.0,581.0,96.0,2.59,434.0
456,051500,2020/12(E),26907.0,191.0,-144.0,-8.11,-1295.0
457,245620,2016/12,14.0,-32.0,-39.0,-177.58,-153.0
458,245620,2017/12,32.0,-54.0,-63.0,-104.38,-231.0
459,245620,2018/12,215.0,-68.0,-73.0,-27.43,-234.0
460,245620,2019/12,567.0,-86.0,-86.0,-23.31,-271.0
461,245620,2020/12(E),0.0,0.0,0.0,0.0,0.0
462,083450,2016/12,908.0,49.0,46.0,7.24,434.0
463,083450,2017/12,1628.0,223.0,158.0,23.25,1642.0
464,083450,2018/12,1299.0,104.0,103.0,12.42,1033.0
465,083450,2019/12,1682.0,219.0,180.0,19.83,1918.0
466,083450,2020/12(E),0.0,0.0,0.0,0.0,0.0
467,028150,2016/12,10978.0,1264.0,1058.0,11.19,16114.0
468,028150,2017/12,10863.0,1413.0,1027.0,10.1,15680.0
469,028150,2018/12,11044.0,1368.0,1339.0,12.46,20419.0
470,028150,2019/12,12304.0,1211.0,1098.0,9.81,16696.0
471,028150,2020/12(E),12627.0,1367.0,1153.0,9.72,17570.0
472,351340,2016/12,,0.0,0.0,0.0,0.0
473,351340,2017/12,,0.0,0.0,0.0,0.0
474,351340,2018/12,,0.0,0.0,0.0,0.0
475,351340,2019/12,,0.0,0.0,0.0,0.0
476,351340,2020/12(E),,0.0,0.0,0.0,0.0
477,099520,2016/12,245.0,-43.0,-69.0,-39.11,-484.0
478,099520,2017/12,311.0,4.0,-3.0,-2.14,-23.0
479,099520,2018/12,277.0,-36.0,-19.0,-11.99,-116.0
480,099520,2019/12,319.0,-29.0,-50.0,-40.71,-305.0
481,099520,2020/12(E),0.0,0.0,0.0,0.0,0.0
482,067290,2016/12,834.0,67.0,-6.0,-1.66,-16.0
483,067290,2017/12,768.0,-32.0,-61.0,-17.05,-150.0
484,067290,2018/12,918.0,6.0,-75.0,-21.36,-180.0
485,067290,2019/12,1025.0,11.0,14.0,2.89,35.0
486,067290,2020/12(E),0.0,0.0,0.0,0.0,0.0
487,024120,2016/12,1674.0,185.0,143.0,20.16,1241.0
488,024120,2017/12,1643.0,184.0,123.0,15.18,1068.0
489,024120,2018/12,1519.0,146.0,128.0,14.18,1109.0
490,024120,2019/12,1478.0,127.0,107.0,10.84,930.0
491,024120,2020/12(E),0.0,0.0,0.0,0.0,0.0
492,060720,2016/12,3782.0,-153.0,-185.0,-6.73,-899.0
493,060720,2017/12,3511.0,-315.0,-377.0,-16.29,-1877.0
494,060720,2018/12,1659.0,-68.0,-391.0,-20.27,-1915.0
495,060720,2019/12,2036.0,70.0,-116.0,-6.36,-494.0
496,060720,2020/12(E),2192.0,131.0,127.0,6.55,540.0
497,337450,2019/12,,0.0,0.0,-0.68,-17.0
498,337450,2020/12(E),,0.0,0.0,0.0,0.0
499,340350,2016/12,,0.0,0.0,0.0,0.0
500,340350,2017/12,,0.0,0.0,0.0,0.0
501,340350,2018/12,,0.0,0.0,0.0,0.0
502,340350,2019/12,,0.0,0.0,0.0,-100.0
503,340350,2020/12(E),,0.0,0.0,0.0,0.0
504,089230,2016/12,153.0,23.0,38.0,7.16,41.0
505,089230,2017/12,136.0,27.0,-184.0,-40.76,-200.0
506,089230,2018/12,278.0,54.0,183.0,59.54,199.0
507,089230,2019/12,448.0,79.0,-40.0,-8.82,-37.0
508,089230,2020/12(E),0.0,0.0,0.0,0.0,0.0
509,032540,2016/12,779.0,3.0,9.0,1.07,62.0
510,032540,2017/12,836.0,23.0,17.0,2.07,120.0
511,032540,2018/12,685.0,-18.0,-16.0,-2.0,-114.0
512,032540,2019/12,754.0,5.0,9.0,1.15,64.0
513,032540,2020/12(E),0.0,0.0,0.0,0.0,0.0
514,051390,2016/12,295.0,40.0,26.0,3.71,227.0
515,051390,2017/12,264.0,42.0,29.0,4.09,251.0
516,051390,2018/12,294.0,33.0,22.0,3.07,190.0
517,051390,2019/12,192.0,28.0,20.0,2.79,174.0
518,051390,2020/12(E),0.0,0.0,0.0,0.0,0.0
519,094480,2016/12,539.0,47.0,37.0,7.5,112.0
520,094480,2017/12,691.0,40.0,31.0,7.36,122.0
521,094480,2018/12,814.0,75.0,48.0,6.49,127.0
522,094480,2019/12,856.0,87.0,88.0,10.04,225.0
523,094480,2020/12(E),0.0,0.0,0.0,0.0,0.0
524,024910,2016/12,6458.0,293.0,98.0,6.36,273.0
525,024910,2017/12,5634.0,-146.0,-321.0,-23.28,-1152.0
526,024910,2018/12,5965.0,165.0,-266.0,-15.97,-776.0
527,024910,2019/12,5313.0,-152.0,-765.0,-65.12,-1992.0
528,024910,2020/12(E),0.0,0.0,0.0,0.0,0.0
529,198440,2016/12,891.0,89.0,81.0,13.61,265.0
530,198440,2017/12,877.0,30.0,10.0,1.43,33.0
531,198440,2018/12,701.0,27.0,46.0,5.67,145.0
532,198440,2019/12,709.0,-5.0,34.0,3.88,106.0
533,198440,2020/12(E),0.0,0.0,0.0,0.0,0.0
534,215000,2016/12,2170.0,437.0,365.0,31.85,5822.0
535,215000,2017/12,2001.0,375.0,794.0,51.19,12639.0
536,215000,2018/12,1987.0,282.0,204.0,10.63,3254.0
537,215000,2019/12,2470.0,323.0,162.0,8.21,2584.0
538,215000,2020/12(E),2898.0,527.0,392.0,18.44,6239.0
539,307280,2016/12,,0.0,0.0,0.0,0.0
540,307280,2017/12,,0.0,0.0,0.0,0.0
541,307280,2018/12,,0.0,0.0,0.0,-32.0
542,307280,2019/12,,0.0,0.0,0.55,10.0
543,307280,2020/12(E),,0.0,0.0,0.0,0.0
544,043650,2016/12,697.0,-65.0,-28.0,-1.39,-148.0
545,043650,2017/12,650.0,-46.0,94.0,4.76,542.0
546,043650,2018/12,615.0,-30.0,-30.0,-1.26,-152.0
547,043650,2019/12,1021.0,-60.0,-83.0,-2.47,-285.0
548,043650,2020/12(E),0.0,0.0,0.0,0.0,0.0
549,204020,2016/12,1056.0,47.0,33.0,7.49,205.0
550,204020,2017/12,1258.0,101.0,77.0,15.18,460.0
551,204020,2018/12,1193.0,80.0,48.0,7.9,283.0
552,204020,2019/12,1231.0,29.0,16.0,2.43,89.0
553,204020,2020/12(E),1388.0,78.0,59.0,7.71,293.0
554,286750,2016/12,50.0,-46.0,-43.0,0.0,-1129.0
555,286750,2017/12,60.0,-20.0,-38.0,-212.48,-1048.0
556,286750,2018/12,72.0,-13.0,9.0,76.09,218.0
557,286750,2019/12,78.0,-15.0,-8.0,-9.96,-183.0
558,286750,2020/12(E),0.0,0.0,0.0,0.0,0.0
559,089600,2016/12,699.0,154.0,120.0,14.09,1413.0
560,089600,2017/12,1203.0,343.0,267.0,22.56,2805.0
561,089600,2018/12,1066.0,249.0,206.0,15.03,2161.0
562,089600,2019/12,1170.0,306.0,225.0,15.07,2355.0
563,089600,2020/12(E),1151.0,269.0,223.0,14.27,2465.0
564,085910,2016/12,402.0,25.0,-16.0,-2.77,-147.0
565,085910,2017/12,435.0,33.0,-72.0,-14.48,-663.0
566,085910,2018/12,452.0,47.0,32.0,6.83,276.0
567,085910,2019/12,424.0,34.0,15.0,3.13,123.0
568,085910,2020/12(E),0.0,0.0,0.0,0.0,0.0
569,007390,2016/12,268.0,-51.0,-47.0,-14.71,-88.0
570,007390,2017/12,272.0,-5.0,-5.0,-1.29,-8.0
571,007390,2018/12,267.0,12.0,22.0,5.41,40.0
572,007390,2019/12,231.0,18.0,9.0,1.44,16.0
573,007390,2020/12(E),0.0,0.0,0.0,0.0,0.0
574,031390,2016/12,285.0,8.0,-1.0,-0.24,-8.0
575,031390,2017/12,195.0,32.0,7.0,1.64,61.0
576,031390,2018/12,296.0,38.0,139.0,24.18,1176.0
577,031390,2019/12,379.0,57.0,111.0,14.52,910.0
578,031390,2020/12(E),410.0,60.0,36.0,4.22,289.0
579,012340,2016/12,479.0,-93.0,-97.0,-53.17,-607.0
580,012340,2017/12,503.0,-16.0,-36.0,-21.12,-202.0
581,012340,2018/12,501.0,-30.0,-39.0,-27.13,-222.0
582,012340,2019/12,544.0,3.0,-11.0,-5.33,-52.0
583,012340,2020/12(E),0.0,0.0,0.0,0.0,0.0
584,085670,2016/12,1452.0,9.0,-25.0,-6.55,-143.0
585,085670,2017/12,1527.0,71.0,43.0,9.39,197.0
586,085670,2018/12,1955.0,106.0,74.0,13.73,342.0
587,085670,2019/12,1283.0,-100.0,-96.0,-17.75,-455.0
588,085670,2020/12(E),0.0,0.0,0.0,0.0,0.0
589,078140,2016/12,710.0,112.0,88.0,14.2,757.0
590,078140,2017/12,657.0,91.0,78.0,10.8,644.0
591,078140,2018/12,718.0,79.0,66.0,8.65,561.0
592,078140,2019/12,695.0,74.0,62.0,7.37,517.0
593,078140,2020/12(E),0.0,0.0,0.0,0.0,0.0
594,290120,2016/12,543.0,18.0,15.0,0.0,182.0
595,290120,2017/12,2066.0,81.0,65.0,30.78,813.0
596,290120,2018/12,1940.0,104.0,80.0,24.53,976.0
597,290120,2019/12,1575.0,101.0,80.0,18.13,733.0
598,290120,2020/12(E),0.0,0.0,0.0,0.0,0.0
599,003310,2016/12,851.0,32.0,19.0,4.01,55.0
600,003310,2017/12,855.0,36.0,27.0,5.47,77.0
601,003310,2018/12,841.0,34.0,17.0,3.31,48.0
602,003310,2019/12,843.0,27.0,18.0,3.51,51.0
603,003310,2020/12(E),0.0,0.0,0.0,0.0,0.0
604,060900,2016/12,332.0,4.0,-24.0,-19.07,-32.0
605,060900,2017/12,321.0,-62.0,-79.0,-61.44,-98.0
606,060900,2018/12,296.0,-67.0,-133.0,-88.48,-139.0
607,060900,2019/12,157.0,-79.0,-99.0,-55.07,-106.0
608,060900,2020/12(E),0.0,0.0,0.0,0.0,0.0
609,023910,2016/12,1394.0,217.0,177.0,20.8,2943.0
610,023910,2017/12,1444.0,323.0,248.0,23.78,4139.0
611,023910,2018/12,1587.0,362.0,285.0,22.26,4753.0
612,023910,2019/12,1688.0,336.0,282.0,18.34,4694.0
613,023910,2020/12(E),0.0,0.0,0.0,0.0,0.0
614,006620,2016/12,874.0,106.0,109.0,88.74,1610.0
615,006620,2017/12,1011.0,133.0,109.0,36.61,1462.0
616,006620,2018/12,1048.0,57.0,46.0,8.32,486.0
617,006620,2019/12,1252.0,65.0,151.0,19.14,1572.0
618,006620,2020/12(E),0.0,0.0,0.0,0.0,0.0
619,099410,2016/12,292.0,18.0,-23.0,-6.32,-206.0
620,099410,2017/12,193.0,-7.0,-37.0,-10.87,-272.0
621,099410,2018/12,171.0,-28.0,-24.0,-7.97,-175.0
622,099410,2019/12,236.0,-13.0,-10.0,-3.41,-72.0
623,099410,2020/12(E),0.0,0.0,0.0,0.0,0.0
624,196490,2016/12,749.0,30.0,40.0,12.21,133.0
625,196490,2017/12,1013.0,46.0,11.0,2.87,35.0
626,196490,2018/12,921.0,21.0,-172.0,-28.63,-402.0
627,196490,2019/12,1088.0,7.0,-208.0,-29.14,-370.0
628,196490,2020/12(E),0.0,0.0,0.0,0.0,0.0
629,066900,2016/12,2478.0,49.0,24.0,2.76,107.0
630,066900,2017/12,2979.0,75.0,53.0,5.71,232.0
631,066900,2018/12,3041.0,116.0,75.0,7.58,330.0
632,066900,2019/12,2705.0,8.0,10.0,0.98,44.0
633,066900,2020/12(E),0.0,0.0,0.0,0.0,0.0
634,092070,2016/12,582.0,121.0,104.0,15.83,970.0
635,092070,2017/12,744.0,151.0,132.0,17.34,1230.0
636,092070,2018/12,742.0,148.0,141.0,16.46,1312.0
637,092070,2019/12,588.0,52.0,22.0,2.47,207.0
638,092070,2020/12(E),0.0,0.0,0.0,0.0,0.0
639,039840,2016/12,880.0,266.0,209.0,22.24,1352.0
640,039840,2017/12,919.0,220.0,97.0,7.88,564.0
641,039840,2018/12,910.0,81.0,72.0,4.87,360.0
642,039840,2019/12,1272.0,348.0,256.0,16.97,1400.0
643,039840,2020/12(E),1252.0,299.0,219.0,12.88,1264.0
644,033130,2016/12,391.0,46.0,47.0,7.28,125.0
645,033130,2017/12,395.0,54.0,53.0,7.85,142.0
646,033130,2018/12,397.0,64.0,51.0,7.24,139.0
647,033130,2019/12,338.0,29.0,35.0,4.54,92.0
648,033130,2020/12(E),0.0,0.0,0.0,0.0,0.0
649,033310,2016/12,497.0,32.0,53.0,10.84,212.0
650,033310,2017/12,512.0,18.0,44.0,8.29,176.0
651,033310,2018/12,533.0,17.0,44.0,8.11,185.0
652,033310,2019/12,465.0,4.0,43.0,7.75,189.0
653,033310,2020/12(E),0.0,0.0,0.0,0.0,0.0
654,263020,2016/12,482.0,26.0,-3.0,-1.27,-72.0
655,263020,2017/12,521.0,38.0,16.0,4.8,245.0
656,263020,2018/12,548.0,37.0,37.0,8.78,569.0
657,263020,2019/12,598.0,30.0,28.0,5.68,365.0
658,263020,2020/12(E),0.0,0.0,0.0,0.0,0.0
659,082800,2016/12,682.0,5.0,-18.0,-7.52,-47.0
660,082800,2017/12,610.0,-50.0,-67.0,-34.33,-176.0
661,082800,2018/12,460.0,-129.0,-85.0,-20.19,-169.0
662,082800,2019/12,450.0,-20.0,-290.0,-31.56,-305.0
663,082800,2020/12(E),0.0,0.0,0.0,0.0,0.0
664,060240,2016/12,613.0,70.0,19.0,1.85,36.0
665,060240,2017/12,524.0,1.0,-366.0,-50.85,-1108.0
666,060240,2018/12,575.0,37.0,215.0,22.56,586.0
667,060240,2019/12,301.0,-31.0,16.0,2.34,64.0
668,060240,2020/12(E),0.0,0.0,0.0,0.0,0.0
669,219420,2016/12,102.0,17.0,18.0,0.0,190.0
670,219420,2017/12,118.0,35.0,27.0,23.58,277.0
671,219420,2018/12,116.0,23.0,22.0,10.27,219.0
672,219420,2019/12,114.0,10.0,6.0,2.26,65.0
673,219420,2020/12(E),0.0,0.0,0.0,0.0,0.0
674,227950,2016/12,0.0,0.0,0.0,0.0,0.0
675,227950,2017/12,215.0,21.0,15.0,0.0,79.0
676,227950,2018/12,191.0,-9.0,-48.0,-44.82,-250.0
677,086900,2016/12,1333.0,752.0,592.0,45.36,9909.0
678,086900,2017/12,1812.0,870.0,700.0,41.32,11728.0
679,086900,2018/12,2054.0,855.0,698.0,31.5,11705.0
680,086900,2019/12,2059.0,257.0,256.0,10.24,4384.0
681,086900,2020/12(E),1666.0,7.0,35.0,1.1,594.0
682,327260,2016/12,0.0,0.0,0.0,0.0,0.0
683,327260,2017/12,114.0,11.0,9.0,0.0,398.0
684,327260,2018/12,193.0,46.0,37.0,37.36,1588.0
685,327260,2019/12,162.0,11.0,12.0,6.17,432.0
686,327260,2020/12(E),0.0,0.0,0.0,0.0,0.0
687,250060,2016/12,46.0,7.0,7.0,12.96,28.0
688,250060,2017/12,24.0,-16.0,-27.0,-23.52,-98.0
689,250060,2018/12,25.0,-15.0,-4.0,-1.62,-11.0
690,250060,2019/12,121.0,-17.0,-6.0,-2.35,-18.0
691,250060,2020/12(E),0.0,0.0,0.0,0.0,0.0
692,118990,2016/12,2352.0,212.0,205.0,38.71,1019.0
693,118990,2017/12,2549.0,255.0,201.0,20.09,818.0
694,118990,2018/12,2129.0,-4.0,-24.0,-1.45,-65.0
695,118990,2019/12,3136.0,-26.0,-385.0,-33.13,-1197.0
696,118990,2020/12(E),0.0,0.0,0.0,0.0,0.0
697,028040,2016/12,165.0,20.0,-59.0,-40.03,-345.0
698,028040,2017/12,191.0,-43.0,-67.0,-36.99,-348.0
699,028040,2018/12,576.0,-43.0,-213.0,-102.28,-731.0
700,028040,2019/12,148.0,-60.0,-206.0,-102.2,-460.0
701,028040,2020/12(E),0.0,0.0,0.0,0.0,0.0
702,207760,2016/12,240.0,47.0,40.0,16.34,162.0
703,207760,2017/12,302.0,36.0,31.0,10.09,116.0
704,207760,2018/12,310.0,40.0,28.0,9.04,113.0
705,207760,2019/12,639.0,139.0,120.0,32.13,491.0
706,207760,2020/12(E),0.0,0.0,0.0,0.0,0.0
707,206640,2016/12,550.0,124.0,123.0,18.76,543.0
708,206640,2017/12,526.0,29.0,-31.0,-3.0,-92.0
709,206640,2018/12,662.0,65.0,-25.0,-2.54,-72.0
710,206640,2019/12,728.0,150.0,119.0,16.78,497.0
711,206640,2020/12(E),1131.0,425.0,0.0,51.12,1602.0
712,053030,2016/12,809.0,-20.0,-29.0,-2.11,-96.0
713,053030,2017/12,780.0,-75.0,-115.0,-8.39,-361.0
714,053030,2018/12,1040.0,69.0,62.0,4.56,200.0
715,053030,2019/12,1253.0,113.0,84.0,5.49,268.0
716,053030,2020/12(E),1329.0,142.0,107.0,6.54,342.0
717,337930,2016/12,0.0,0.0,0.0,0.0,0.0
718,337930,2017/12,0.0,0.0,0.0,0.0,0.0
719,337930,2018/12,217.0,45.0,36.0,0.0,252.0
720,337930,2019/12,641.0,99.0,76.0,84.04,413.0
721,337930,2020/12(E),1669.0,266.0,200.0,92.35,1241.0
722,023600,2016/12,2569.0,166.0,403.0,12.34,1915.0
723,023600,2017/12,3239.0,77.0,92.0,2.65,442.0
724,023600,2018/12,3762.0,551.0,647.0,19.45,3650.0
725,023600,2019/12,3670.0,457.0,321.0,8.37,1779.0
726,023600,2020/12(E),0.0,0.0,0.0,0.0,0.0
727,111870,2016/12,572.0,49.0,70.0,8.32,154.0
728,111870,2017/12,474.0,39.0,35.0,4.11,76.0
729,111870,2018/12,407.0,8.0,27.0,3.17,59.0
730,111870,2019/12,369.0,-26.0,-194.0,-14.38,-232.0
731,111870,2020/12(E),0.0,0.0,0.0,0.0,0.0
732,009300,2016/12,659.0,96.0,99.0,6.83,1549.0
733,009300,2017/12,618.0,76.0,58.0,3.8,911.0
734,009300,2018/12,669.0,94.0,88.0,5.55,1382.0
735,009300,2019/12,716.0,104.0,102.0,6.2,1601.0
736,009300,2020/12(E),0.0,0.0,0.0,0.0,0.0
737,042940,2016/12,59.0,-58.0,-76.0,-156.7,-588.0
738,042940,2017/12,135.0,-43.0,-79.0,-53.69,-300.0
739,042940,2018/12,310.0,18.0,96.0,27.06,271.0
740,042940,2019/12,1049.0,6.0,-51.0,-11.48,-122.0
741,042940,2020/12(E),0.0,0.0,0.0,0.0,0.0
742,100660,2016/12,318.0,0.0,9.0,1.69,74.0
743,100660,2017/12,408.0,23.0,23.0,4.07,182.0
744,100660,2018/12,425.0,31.0,34.0,5.87,273.0
745,100660,2019/12,385.0,15.0,22.0,3.59,173.0
746,100660,2020/12(E),0.0,0.0,0.0,0.0,0.0
747,080470,2016/12,1527.0,26.0,15.0,3.08,180.0
748,080470,2017/12,1430.0,10.0,-13.0,-4.2,-244.0
749,080470,2018/12,1307.0,2.0,-31.0,-5.7,-310.0
750,080470,2019/12,1328.0,-4.0,-1.0,-0.58,-30.0
751,080470,2020/12(E),0.0,0.0,0.0,0.0,0.0
752,011560,2016/12,3878.0,197.0,141.0,12.85,1347.0
753,011560,2017/12,6025.0,291.0,216.0,18.52,2245.0
754,011560,2018/12,4738.0,280.0,212.0,14.53,2065.0
755,011560,2019/12,6157.0,-89.0,-76.0,-5.21,-770.0
756,011560,2020/12(E),0.0,0.0,0.0,0.0,0.0
757,258830,2016/12,128.0,37.0,32.0,18.91,721.0
758,258830,2017/12,145.0,52.0,27.0,16.02,585.0
759,258830,2018/12,148.0,32.0,36.0,11.7,603.0
760,258830,2019/12,162.0,38.0,31.0,7.76,511.0
761,258830,2020/12(E),0.0,0.0,0.0,0.0,0.0
762,053450,2016/12,3125.0,140.0,90.0,6.78,778.0
763,053450,2017/12,3311.0,16.0,-24.0,-1.77,-200.0
764,053450,2018/12,4182.0,84.0,-19.0,-1.51,-165.0
765,053450,2019/12,4622.0,11.0,-175.0,-14.76,-1483.0
766,053450,2020/12(E),3833.0,-65.0,-100.0,-13.24,-1173.0
767,049180,2016/12,98.0,-152.0,-372.0,-91.67,-2022.0
768,049180,2017/12,199.0,-2.0,-72.0,-17.16,-339.0
769,049180,2018/12,99.0,-109.0,-98.0,-29.11,-454.0
770,049180,2019/12,179.0,-80.0,-373.0,-236.04,-1710.0
771,049180,2020/12(E),0.0,0.0,0.0,0.0,0.0
772,208370,2016/12,231.0,-67.0,-149.0,-64.64,-1226.0
773,208370,2017/12,296.0,2.0,-11.0,-4.08,-86.0
774,208370,2018/12,200.0,-132.0,-200.0,-94.26,-1453.0
775,208370,2019/12,224.0,-34.0,-33.0,-17.18,-224.0
776,208370,2020/12(E),0.0,0.0,0.0,0.0,0.0
777,131100,2016/12,333.0,-69.0,-356.0,-154.06,-4874.0
778,131100,2017/12,240.0,-44.0,-96.0,-113.22,-1114.0
779,131100,2018/12,417.0,5.0,-131.0,-71.16,-599.0
780,013810,2016/12,843.0,54.0,48.0,9.39,308.0
781,013810,2017/12,688.0,14.0,-3.0,-1.09,-31.0
782,013810,2018/12,532.0,-28.0,-62.0,-16.96,-390.0
783,013810,2019/12,747.0,66.0,99.0,28.18,632.0
784,013810,2020/12(E),908.0,120.0,97.0,21.81,641.0
785,049830,2016/12,1385.0,57.0,32.0,2.43,518.0
786,049830,2017/12,1358.0,37.0,27.0,2.05,446.0
787,049830,2018/12,1510.0,22.0,79.0,5.73,1294.0
788,049830,2019/12,1366.0,-14.0,-6.0,-0.41,-96.0
789,049830,2020/12(E),0.0,0.0,0.0,0.0,0.0
790,131090,2016/12,152.0,22.0,13.0,7.0,37.0
791,131090,2017/12,218.0,28.0,31.0,13.35,77.0
792,131090,2018/12,184.0,23.0,26.0,10.06,64.0
793,131090,2019/12,207.0,50.0,51.0,17.58,128.0
794,131090,2020/12(E),0.0,0.0,0.0,0.0,0.0
795,222800,2016/12,7920.0,402.0,293.0,17.48,1210.0
796,222800,2017/12,8116.0,338.0,161.0,8.2,635.0
797,222800,2018/12,10075.0,308.0,23.0,2.36,188.0
798,222800,2019/12,10002.0,-179.0,-394.0,-19.5,-1426.0
799,222800,2020/12(E),12580.0,1077.0,773.0,36.6,2581.0
800,217330,2016/12,8.0,-26.0,-21.0,-137.02,-557.0
801,217330,2017/12,2.0,-23.0,-26.0,-100.62,-634.0
802,217330,2018/12,12.0,-26.0,-26.0,-19.42,-571.0
803,217330,2019/12,8.0,-45.0,-41.0,-20.72,-735.0
804,217330,2020/12(E),0.0,0.0,0.0,0.0,0.0
805,010280,2016/12,2196.0,-17.0,-18.0,-6.3,-45.0
806,010280,2017/12,1461.0,-67.0,-51.0,-18.59,-127.0
807,010280,2018/12,1233.0,29.0,177.0,50.09,437.0
808,010280,2019/12,1083.0,5.0,13.0,2.96,32.0
809,010280,2020/12(E),0.0,0.0,0.0,0.0,0.0
810,115480,2016/12,546.0,5.0,-18.0,-3.94,-109.0
811,115480,2017/12,583.0,-13.0,-32.0,-7.53,-203.0
812,115480,2018/12,763.0,37.0,17.0,3.91,110.0
813,115480,2019/12,818.0,25.0,-29.0,-5.95,-159.0
814,115480,2020/12(E),0.0,0.0,0.0,0.0,0.0
815,123860,2016/12,993.0,72.0,-254.0,-28.31,-2509.0
816,123860,2017/12,871.0,50.0,7.0,0.89,67.0
817,123860,2018/12,515.0,-80.0,-42.0,-5.8,-416.0
818,123860,2019/12,608.0,-236.0,-222.0,-35.68,-2193.0
819,123860,2020/12(E),0.0,0.0,0.0,0.0,0.0
820,149950,2016/12,789.0,107.0,81.0,6.79,516.0
821,149950,2017/12,956.0,159.0,144.0,11.2,925.0
822,149950,2018/12,743.0,56.0,77.0,5.63,495.0
823,149950,2019/12,754.0,54.0,72.0,5.3,464.0
824,149950,2020/12(E),0.0,0.0,0.0,0.0,0.0
825,099190,2016/12,1325.0,257.0,175.0,12.47,1280.0
826,099190,2017/12,1570.0,228.0,151.0,10.07,1146.0
827,099190,2018/12,1730.0,274.0,224.0,13.16,1647.0
828,099190,2019/12,1898.0,302.0,233.0,12.35,1705.0
829,099190,2020/12(E),2063.0,338.0,280.0,12.95,1987.0
830,040910,2016/12,2309.0,161.0,104.0,10.17,629.0
831,040910,2017/12,3118.0,369.0,245.0,19.84,1472.0
832,040910,2018/12,2340.0,397.0,298.0,22.47,1789.0
833,040910,2019/12,1216.0,143.0,112.0,8.01,639.0
834,040910,2020/12(E),3478.0,649.0,522.0,30.44,2906.0
835,068940,2016/12,247.0,2.0,2.0,0.87,8.0
836,068940,2017/12,272.0,-73.0,-97.0,-42.83,-312.0
837,068940,2018/12,241.0,-23.0,-27.0,-17.39,-87.0
838,068940,2019/12,247.0,-2.0,0.0,0.05,0.0
839,068940,2020/12(E),0.0,0.0,0.0,0.0,0.0
840,114810,2016/12,850.0,61.0,29.0,3.43,271.0
841,114810,2017/12,1296.0,111.0,41.0,3.87,372.0
842,114810,2018/12,1782.0,100.0,53.0,4.29,398.0
843,114810,2019/12,1255.0,10.0,-33.0,-2.67,-247.0
844,114810,2020/12(E),0.0,0.0,0.0,0.0,0.0
845,031310,2016/12,1598.0,45.0,40.0,5.84,255.0
846,031310,2017/12,1671.0,86.0,56.0,7.75,358.0
847,031310,2018/12,1602.0,124.0,109.0,13.22,694.0
848,031310,2019/12,1315.0,-5.0,-3.0,-1.11,-63.0
849,031310,2020/12(E),0.0,0.0,0.0,0.0,0.0
850,124500,2016/12,2737.0,-38.0,-74.0,-32.14,-602.0
851,124500,2017/12,3115.0,35.0,-1.0,3.65,70.0
852,124500,2018/12,5492.0,83.0,51.0,-0.87,-19.0
853,124500,2019/12,15424.0,241.0,56.0,1.06,21.0
854,124500,2020/12(E),0.0,0.0,0.0,0.0,0.0
855,260660,2016/12,481.0,43.0,22.0,17.34,402.0
856,260660,2017/12,714.0,89.0,33.0,18.87,489.0
857,260660,2018/12,953.0,74.0,12.0,2.99,131.0
858,260660,2019/12,1158.0,125.0,100.0,15.1,1041.0
859,260660,2020/12(E),0.0,0.0,0.0,0.0,0.0
860,096610,2016/12,642.0,26.0,10.0,1.94,129.0
861,096610,2017/12,622.0,2.0,-14.0,-2.56,-167.0
862,096610,2018/12,519.0,6.0,2.0,0.45,29.0
