,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,S-RIM,매수금액,매도금액_1st,매도금액_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율,매출액_20(E),매출액_19,매출액_18,매출액_17
1798,083660,CSA 코스믹,기타 화학제품 제조업,"물탱크,상하수도용도류벽,축산탱크",5,1036.0,2725.0,Ave ROE,19.0,-303.0,-1451.0,0.01,-0.53,0.0,-38.05,-1.97,-34.72,No,-1.0,0.0,-57.0,0.0,-95.0,10,0.0,0.0,643.0,635.0,315.0
1799,322510,제이엘케이,소프트웨어 개발 및 공급업,"인공지능 기반 의료영상 진단 플랫폼, 인공지능 기반 산업용 X-ray 판독시스템",4,1835.0,12150.0,Ave ROE,131.0,-1637.0,-7932.0,0.01,-0.65,0.0,-50.21,0.0,0.0,No,-0.64,0.0,-108.0,-46.0,-21.0,10,0.0,0.0,2.0,4.0,1.0
1800,086890,이수앱지스,의료용품 및 기타 의약 관련제품 제조업,"항체치료제,효소치료제",5,2010.0,7380.0,Ave ROE,88.0,-1322.0,-6346.0,0.01,-0.86,0.0,-31.01,-21.33,-16.58,No,-0.91,0.0,-158.0,-126.0,-80.0,10,0.0,0.0,210.0,167.0,195.0
1801,041020,인프라웨어,소프트웨어 개발 및 공급업,임베디드브라우저(WAP브라우저),5,609.0,1590.0,Ave ROE,14.0,-539.0,-2509.0,0.01,-1.58,0.0,-20.96,-26.52,-41.78,Yes,-1.6,0.0,-59.0,-5.0,-142.0,10,0.0,0.0,210.0,225.0,152.0
1802,004800,효성,기타 금융업,"스판덱스,합성원사,나일론,폴리에스터,타이어코드지,PET병,수지제품,중전기제품(변압기,차단기),사무용기계,컴퓨터 제조/건축공사",0,14623.0,70500.0,Not good,0.0,0.0,0.0,0.0,0.0,2.52,4.25,110.16,8.95,No,8.53,1310.0,2368.0,1550.0,359.0,10,0.9,29475.0,33734.0,30025.0,26928.0
1803,091810,티웨이항공,항공 여객 운송업,저가 항공운송,2,1153.0,2540.0,Not good,0.0,0.0,0.0,0.0,0.0,-108.29,-20.84,28.89,227.62,No,7.57,-1402.0,-192.0,478.0,471.0,10,-12.16,2775.0,8104.0,7318.0,5840.0
1804,160600,이큐셀,특수 목적용 기계 제조업,"진공합착기, NPS",2,186.0,310.0,Not good,0.0,0.0,0.0,0.0,0.0,-147.0,14.11,1.98,1.74,Yes,5.39,-299.0,49.0,19.0,2.0,10,-16.08,933.0,1127.0,606.0,667.0
1805,139130,DGB금융지주,기타 금융업,지주회사,0,8931.0,5410.0,Not good,0.0,0.0,0.0,0.0,0.0,6.16,7.31,9.25,7.97,No,5.21,4460.0,4322.0,3334.0,4092.0,10,4.99,0.0,0.0,0.0,0.0
1806,138930,BNK금융지주,기타 금융업,금융지주회사,0,16085.0,4995.0,Not good,0.0,0.0,0.0,0.0,0.0,5.84,7.07,6.84,5.83,Yes,4.42,7288.0,8069.0,7498.0,5943.0,10,4.53,0.0,0.0,0.0,0.0
1807,024110,기업은행,은행 및 저축기관,은행업,0,57542.0,7850.0,Not good,0.0,0.0,0.0,0.0,0.0,6.13,7.36,8.62,7.98,No,4.32,19651.0,22279.0,23964.0,20283.0,10,3.42,0.0,0.0,0.0,0.0
1808,088350,한화생명,보험업,생명보험,0,12507.0,1455.0,Not good,0.0,0.0,0.0,0.0,0.0,2.78,0.87,4.22,6.54,No,4.04,0.0,494.0,6502.0,9534.0,10,0.0,0.0,0.0,0.0,0.0
1809,043370,평화정공,자동차 신품 부품 제조업,"자동차용 도어랫치, 도어힌지",5,1508.0,7360.0,Not good,0.0,0.0,0.0,0.0,0.0,0.31,5.65,8.54,15.06,No,3.91,7.0,156.0,193.0,252.0,10,0.05,9628.0,10884.0,10665.0,10538.0
1810,086790,하나금융지주,기타 금융업,기타 금융,0,82717.0,27550.0,Not good,0.0,0.0,0.0,0.0,0.0,7.77,8.77,8.88,8.79,No,3.88,31317.0,32587.0,31522.0,27181.0,10,3.79,0.0,0.0,0.0,0.0
1811,078930,GS,기타 금융업,지주회사/부동산 임대,2,28153.0,30550.0,Not good,0.0,0.0,0.0,0.0,0.0,-0.2,6.26,11.14,13.42,No,3.57,9705.0,20331.0,22098.0,20408.0,10,3.45,166437.0,177861.0,177444.0,155801.0
1812,030210,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",0,1454.0,2440.0,Not good,0.0,0.0,0.0,0.0,0.0,3.03,9.18,6.73,7.66,No,3.45,50.0,375.0,371.0,428.0,10,0.34,0.0,0.0,0.0,0.0
1813,005880,대한해운,해상 운송업,"외항화물운송,국제해운대리점",0,3994.0,16400.0,Not good,0.0,0.0,0.0,0.0,0.0,5.16,11.47,10.94,19.23,No,3.38,1422.0,1288.0,1350.0,949.0,10,3.56,9503.0,10057.0,12846.0,15264.0
1814,009970,영원무역홀딩스,기타 금융업,"스포츠의류(등산복,운동복,스키복) 도소매,수출,섬유봉제",5,4779.0,36000.0,Not good,0.0,0.0,0.0,0.0,0.0,6.09,9.6,8.49,8.2,Yes,3.24,2170.0,2990.0,2549.0,2103.0,10,4.54,25505.0,27380.0,25187.0,23848.0
1815,082640,동양생명,보험업,생명보험,0,4873.0,3030.0,Not good,0.0,0.0,0.0,0.0,0.0,3.08,4.73,2.15,8.99,No,3.19,460.0,1142.0,668.0,2466.0,10,0.94,0.0,0.0,0.0,0.0
1816,000670,영풍,1차 비철금속 제조업,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역",5,8473.0,458500.0,Not good,0.0,0.0,0.0,0.0,0.0,6.58,7.4,3.69,8.6,No,3.16,980.0,844.0,-1089.0,1594.0,10,1.16,32880.0,30841.0,29714.0,37249.0
1817,002350,넥센타이어,고무제품 제조업,"타이어,후랩,고무제타이어(승용자동차용,래디알구조) 제조",3,5225.0,5260.0,Not good,0.0,0.0,0.0,0.0,0.0,2.65,7.94,7.5,9.88,No,2.95,658.0,2074.0,1824.0,1854.0,10,1.26,17132.0,20223.0,19840.0,19648.0
1818,069510,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템,5,969.0,8900.0,Not good,0.0,0.0,0.0,0.0,0.0,5.73,11.74,15.15,7.97,No,2.7,102.0,175.0,180.0,160.0,10,1.05,3103.0,3380.0,3064.0,3004.0
1819,011170,롯데케미칼,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,에틸렌글리콜,벤젠,에틸렌옥사이드,합성지,부산물 제조",5,67865.0,196000.0,Not good,0.0,0.0,0.0,0.0,0.0,1.4,5.51,13.04,21.52,No,2.69,2396.0,11073.0,19462.0,29297.0,10,0.35,122140.0,151235.0,160731.0,158745.0
1820,093050,LF,봉제의복 제조업,"기성복, 의류, 잡화, 제조",5,3772.0,13200.0,Not good,0.0,0.0,0.0,0.0,0.0,4.83,5.65,7.35,6.87,No,2.6,1113.0,875.0,1195.0,1101.0,10,2.95,17631.0,18517.0,17067.0,16021.0
1821,004170,신세계,종합 소매업,"백화점,할인점(E마트)",3,19936.0,204000.0,Not good,0.0,0.0,0.0,0.0,0.0,-0.4,14.24,6.94,5.48,Yes,2.59,1086.0,4678.0,3974.0,3457.0,10,0.54,50047.0,63942.0,51857.0,38714.0
1822,047310,파워로직스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",휴대폰 배터리 등 2차전지용 보호회로,5,2275.0,6610.0,Not good,0.0,0.0,0.0,0.0,0.0,0.42,26.19,13.95,6.91,Yes,2.56,30.0,506.0,262.0,195.0,15,0.2,9230.0,11079.0,7539.0,7057.0
1823,006650,대한유화,기초 화학물질 제조업,"폴리프로필렌,고밀도폴리에틸렌,나프타분해유분,올레핀류,혼합C4류,분해가솔린 제조",5,9945.0,158000.0,Not good,0.0,0.0,0.0,0.0,0.0,5.9,6.11,16.22,15.53,No,2.46,1278.0,1138.0,3188.0,2842.0,10,1.29,19090.0,20743.0,25540.0,17794.0
1824,009580,무림P&P,"펄프, 종이 및 판지 제조업","표백화학펄프(B.K.P) 제조,목재가공,조림사업",5,1868.0,3050.0,Not good,0.0,0.0,0.0,0.0,0.0,2.13,1.64,11.83,6.65,No,2.43,290.0,494.0,1022.0,447.0,10,1.55,6000.0,6313.0,6512.0,6079.0
1825,000150,두산,회사 본부 및 경영 컨설팅 서비스업,"동박적층판 등 제조 및 판매, 유압기기 등 제조 및 판매, 지게차 제조 및 판매, IT 시스템 개발/운영 서비스 등, 연료전지 등",0,7345.0,44400.0,Not good,0.0,0.0,0.0,0.0,0.0,-15.13,23.52,-5.21,1.67,No,2.42,8270.0,12619.0,11764.0,11676.0,10,11.26,177245.0,185357.0,174493.0,169134.0
1826,069960,현대백화점,종합 소매업,백화점,5,12474.0,53900.0,Not good,0.0,0.0,0.0,0.0,0.0,2.96,4.64,5.91,6.63,No,2.39,1731.0,2922.0,3567.0,3937.0,10,1.39,22657.0,21989.0,18622.0,18481.0
1827,003380,하림지주,기타 금융업,지주사업,0,5956.0,6450.0,Not good,0.0,0.0,0.0,0.0,0.0,5.23,3.24,6.36,14.34,No,2.29,3650.0,3065.0,3549.0,4646.0,10,6.13,80160.0,73503.0,73571.0,69343.0
1828,000660,SK하이닉스,반도체 제조업,"반도체,컴퓨터,통신기기 제조,도매",5,613706.0,82900.0,Not good,0.0,0.0,0.0,0.0,0.0,7.57,4.25,38.53,36.8,No,2.26,52292.0,27127.0,208438.0,137213.0,15,1.28,313399.0,269907.0,404451.0,301094.0
1829,016360,삼성증권,금융 지원 서비스업,"유가증권의 매매,위탁매매,인수주선",0,26076.0,29400.0,Not good,0.0,0.0,0.0,0.0,0.0,7.53,8.15,7.37,6.6,Yes,1.84,5211.0,5176.0,4581.0,3603.0,10,2.0,0.0,0.0,0.0,0.0
1830,111770,영원무역,상품 종합 도매업,스포츠의류,5,11565.0,26700.0,Not good,0.0,0.0,0.0,0.0,0.0,7.27,9.82,8.15,8.78,No,1.83,1964.0,2376.0,2010.0,1811.0,10,1.7,23087.0,23883.0,21013.0,20093.0
1831,018250,애경산업,기타 화학제품 제조업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등",4,5308.0,20150.0,Not good,0.0,0.0,0.0,0.0,0.0,6.23,12.86,28.48,37.21,No,1.8,326.0,606.0,792.0,497.0,10,0.61,6085.0,7013.0,6996.0,6289.0
1832,183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",2,2186.0,56600.0,Not good,0.0,0.0,0.0,0.0,0.0,2.99,3.53,2.08,8.16,No,1.77,727.0,808.0,792.0,532.0,10,3.33,7680.0,8368.0,8438.0,4612.0
1833,003550,LG,기타 금융업,지주회사,5,124586.0,72100.0,Not good,0.0,0.0,0.0,0.0,0.0,7.38,5.87,10.96,16.04,No,1.76,17179.0,10241.0,18213.0,21858.0,10,1.38,68746.0,65753.0,77434.0,118411.0
1834,161390,한국타이어앤테크놀로지,고무제품 제조업,타이어 제조,5,38401.0,30650.0,Not good,0.0,0.0,0.0,0.0,0.0,4.55,6.03,7.96,9.73,No,1.76,4624.0,5440.0,7027.0,7934.0,10,1.2,62134.0,68833.0,67951.0,68129.0
1835,005850,에스엘,자동차 신품 부품 제조업,"자동차부품(자동차램프류,샤시와조향기기,케스터홀더) 제조",5,6170.0,12700.0,Not good,0.0,0.0,0.0,0.0,0.0,4.17,7.25,2.5,9.97,No,1.75,677.0,436.0,46.0,634.0,10,1.1,23070.0,22622.0,15986.0,14894.0
1836,057540,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","전자식전력량계,설비미터,원격검침시스템",5,1109.0,2385.0,Not good,0.0,0.0,0.0,0.0,0.0,1.06,22.13,4.31,9.07,No,1.75,18.0,-20.0,26.0,35.0,10,0.16,962.0,940.0,1140.0,1206.0
1837,006260,LS,기타 금융업,"전력용전선,일반전선,통신케이블,동선,알루미늄선,공조기,프라스틱사출성형기 제조,도매",0,16712.0,51100.0,Not good,0.0,0.0,0.0,0.0,0.0,3.57,0.8,13.73,11.48,No,1.74,3910.0,2724.0,3603.0,4025.0,10,2.34,102564.0,101762.0,100927.0,94183.0
1838,000240,한국테크놀로지그룹,기타 금융업,"고무타이어,고무튜브,후랩,알루미늄휠의 제조,판매,임대수익,물품운반용기,포장용기(프라스틱)",5,14325.0,15600.0,Not good,0.0,0.0,0.0,0.0,0.0,2.9,4.71,6.75,8.05,No,1.73,1131.0,1709.0,2115.0,1993.0,10,0.79,7926.0,8476.0,8480.0,8248.0
1839,032830,삼성생명,보험업,"생명보험,부동산 임대",0,115600.0,57900.0,Not good,0.0,0.0,0.0,0.0,0.0,3.04,3.03,5.71,4.16,No,1.72,1615.0,12526.0,25833.0,16906.0,10,0.14,0.0,0.0,0.0,0.0
1840,042670,두산인프라코어,특수 목적용 기계 제조업,"굴삭기,엔진 제조,도소매",0,19386.0,9490.0,Not good,0.0,0.0,0.0,0.0,0.0,6.71,11.59,14.04,8.13,No,1.7,5967.0,8404.0,8481.0,6608.0,10,3.08,77910.0,81858.0,77301.0,65679.0
1841,036930,주성엔지니어링,특수 목적용 기계 제조업,LP CVD,5,3218.0,6680.0,Not good,0.0,0.0,0.0,0.0,0.0,0.42,11.5,22.21,25.0,No,1.67,10.0,309.0,414.0,417.0,10,0.03,1440.0,2591.0,2640.0,2727.0
1842,017670,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",5,186119.0,231000.0,Not good,0.0,0.0,0.0,0.0,0.0,6.29,3.92,15.52,15.38,No,1.64,12677.0,11100.0,12018.0,15366.0,10,0.68,185101.0,177437.0,168740.0,175200.0
1843,298000,효성화학,기초 화학물질 제조업,-,2,3892.0,120000.0,Not good,0.0,0.0,0.0,0.0,0.0,4.43,21.37,0.0,0.0,No,1.63,762.0,1539.0,650.0,0.0,10,1.96,17699.0,18125.0,11168.0,0.0
1844,034730,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",0,133333.0,191000.0,Not good,0.0,0.0,0.0,0.0,0.0,1.65,4.31,14.88,12.53,No,1.61,10410.0,39499.0,46838.0,57450.0,10,0.78,860925.0,992646.0,1001616.0,906128.0
1845,001040,CJ,기타 금융업,지주회사,0,23167.0,79100.0,Not good,0.0,0.0,0.0,0.0,0.0,5.95,6.24,6.91,12.1,No,1.57,13626.0,15092.0,13325.0,13260.0,10,5.88,332935.0,337797.0,295234.0,268986.0
1846,122990,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",5,4240.0,15500.0,Not good,0.0,0.0,0.0,0.0,0.0,5.71,10.19,18.89,23.62,No,1.56,243.0,400.0,548.0,526.0,10,0.57,3477.0,3703.0,3662.0,4461.0
1847,005490,포스코,1차 철강 제조업,"열연코일,냉연강판,후판,선재,스테인리스 제조",5,163911.0,194000.0,Not good,0.0,0.0,0.0,0.0,0.0,2.34,4.18,3.88,6.48,No,1.55,19480.0,38689.0,55426.0,46218.0,10,1.19,574886.0,643668.0,649778.0,606551.0
1848,067280,멀티캠퍼스,기타 교육기관,e-Learning서비스,5,1677.0,28250.0,Not good,0.0,0.0,0.0,0.0,0.0,7.43,18.19,19.36,15.29,No,1.55,119.0,242.0,218.0,151.0,10,0.71,2650.0,2880.0,2400.0,2012.0
1849,000810,삼성화재해상보험,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",0,86459.0,178500.0,Not good,0.0,0.0,0.0,0.0,0.0,5.5,4.83,8.78,9.16,No,1.54,0.0,8626.0,14508.0,12576.0,10,0.0,0.0,0.0,0.0,0.0
1850,005440,현대그린푸드,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대",5,7025.0,7330.0,Not good,0.0,0.0,0.0,0.0,0.0,5.61,3.2,6.1,7.12,No,1.54,1082.0,899.0,1372.0,871.0,10,1.54,31703.0,31243.0,32517.0,25340.0
1851,010620,현대미포조선,선박 및 보트 건조업,"선박수리,선박개조,선박신조",3,11064.0,28050.0,Not good,0.0,0.0,0.0,0.0,0.0,3.13,2.31,3.77,20.05,No,1.53,880.0,926.0,709.0,1079.0,10,0.8,29152.0,29941.0,24030.0,24534.0
1852,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",3,58489.0,22400.0,Not good,0.0,0.0,0.0,0.0,0.0,5.19,4.61,5.5,4.1,No,1.53,12534.0,11511.0,12615.0,13753.0,10,2.14,240248.0,243421.0,234601.0,233873.0
1853,029780,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",0,32035.0,27700.0,Not good,0.0,0.0,0.0,0.0,0.0,6.54,5.04,5.04,5.71,No,1.5,5083.0,4497.0,4786.0,5056.0,10,1.59,0.0,0.0,0.0,0.0
1854,000880,한화,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",0,18028.0,23900.0,Not good,0.0,0.0,0.0,0.0,0.0,7.73,2.09,10.73,9.06,No,1.49,14530.0,11257.0,18061.0,21589.0,10,8.06,518819.0,504124.0,487402.0,504044.0
1855,000720,현대건설,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",4,33017.0,29700.0,Not good,0.0,0.0,0.0,0.0,0.0,5.86,6.3,5.99,3.15,Yes,1.46,7376.0,8597.0,8400.0,9861.0,10,2.23,173660.0,172788.0,167309.0,168871.0
1856,241560,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",5,25965.0,25950.0,Not good,0.0,0.0,0.0,0.0,0.0,4.45,7.05,7.38,8.08,No,1.44,3262.0,4770.0,4590.0,3945.0,10,1.26,41691.0,45096.0,39708.0,33892.0
1857,001430,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",5,3367.0,9400.0,Not good,0.0,0.0,0.0,0.0,0.0,1.59,0.93,1.14,7.09,No,1.43,589.0,440.0,559.0,1885.0,10,1.75,25064.0,29607.0,32781.0,30553.0
1858,036010,아비코전자,전자부품 제조업,"전자저항기, 전자인덕터",5,703.0,5450.0,Not good,0.0,0.0,0.0,0.0,0.0,1.76,-4.76,26.39,8.93,No,1.43,34.0,-23.0,66.0,91.0,10,0.48,1331.0,1233.0,998.0,841.0
1859,004690,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,0,3143.0,76500.0,Not good,0.0,0.0,0.0,0.0,0.0,2.4,2.98,2.57,1.07,Yes,1.39,808.0,856.0,839.0,611.0,10,2.57,34704.0,34616.0,34562.0,32951.0
1860,058850,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,3,828.0,1945.0,Not good,0.0,0.0,0.0,0.0,0.0,5.22,4.72,7.3,4.67,No,1.39,135.0,113.0,125.0,101.0,10,1.63,9089.0,9449.0,10161.0,9678.0
1861,114090,GKL,유원지 및 기타 오락관련 서비스업,카지노,5,7268.0,11850.0,Not good,0.0,0.0,0.0,0.0,0.0,-7.89,12.62,14.21,15.33,No,1.39,-462.0,968.0,1051.0,1082.0,10,-0.64,2289.0,4908.0,4803.0,5013.0
1862,049070,인탑스,통신 및 방송 장비 제조업,휴대전화기용부품,5,2769.0,16350.0,Not good,0.0,0.0,0.0,0.0,0.0,4.92,8.5,5.76,4.36,Yes,1.37,393.0,707.0,342.0,288.0,10,1.42,7143.0,9105.0,7156.0,6875.0
1863,012330,현대모비스,자동차 신품 부품 제조업,"자동차A/S용 부품,컨테이너,특수중기,산업기계제품 생산,판매,부품모듈화,부품수출사업,환경/플랜트사업,특수중기부문(컨테이너)",5,210071.0,222000.0,Not good,0.0,0.0,0.0,0.0,0.0,5.22,7.28,6.3,5.43,Yes,1.32,16426.0,23593.0,20250.0,20249.0,10,0.78,357025.0,380488.0,351492.0,351446.0
1864,060980,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,5,3142.0,29650.0,Not good,0.0,0.0,0.0,0.0,0.0,2.37,4.69,1.46,4.64,No,1.32,527.0,754.0,579.0,637.0,10,1.68,7180.0,7984.0,8865.0,8907.0
1865,139480,이마트,종합 소매업,대형마트,5,39723.0,140500.0,Not good,0.0,0.0,0.0,0.0,0.0,5.69,2.75,5.49,7.73,No,1.31,1721.0,1507.0,4628.0,5849.0,10,0.43,213929.0,190629.0,170491.0,155149.0
1866,004980,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",0,1608.0,6730.0,Not good,0.0,0.0,0.0,0.0,0.0,1.77,4.43,4.38,3.53,Yes,1.29,186.0,208.0,298.0,328.0,10,1.16,6138.0,7074.0,6881.0,6472.0
1867,079430,현대리바트,가구 제조업,"일반목재가구(책상,침실가구),주방가구,목창호,사무용가구,선실가구 제조",5,2988.0,15850.0,Not good,0.0,0.0,0.0,0.0,0.0,7.11,4.3,9.03,10.69,No,1.26,446.0,239.0,481.0,507.0,10,1.49,14010.0,12376.0,13517.0,8898.0
1868,040160,누리텔레콤,소프트웨어 개발 및 공급업,"NASCenter2000(전산자원통합관리시스템),PowerAMR(자동원격검침장치)",4,902.0,7350.0,Not good,0.0,0.0,0.0,0.0,0.0,6.73,13.73,21.34,-11.22,No,1.25,60.0,116.0,173.0,21.0,10,0.67,837.0,1479.0,1904.0,1176.0
1869,035810,이지홀딩스,동물용 사료 및 조제식품 제조업,지주회사,0,2087.0,3850.0,Not good,0.0,0.0,0.0,0.0,0.0,4.21,1.45,8.75,9.03,No,1.24,581.0,416.0,930.0,1060.0,10,2.78,15711.0,16149.0,15094.0,13981.0
1870,086390,유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",5,5062.0,22550.0,Not good,0.0,0.0,0.0,0.0,0.0,7.54,17.03,44.95,29.34,No,1.24,135.0,300.0,715.0,326.0,15,0.4,1540.0,1983.0,2823.0,1686.0
1871,228850,레이언스,의료용 기기 제조업,"TFT Detector, CMOS Detector, I/O Sensor",5,1825.0,11000.0,Not good,0.0,0.0,0.0,0.0,0.0,6.55,7.81,8.77,8.55,No,1.22,161.0,228.0,212.0,173.0,10,0.88,1143.0,1262.0,1164.0,1065.0
1872,006800,미래에셋대우,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수",0,54013.0,8350.0,Not good,0.0,0.0,0.0,0.0,0.0,7.54,7.56,5.83,7.19,No,1.2,9135.0,7280.0,5123.0,6278.0,10,1.69,0.0,0.0,0.0,0.0
1873,013030,하이록코리아,1차 철강 제조업,관이음쇠,5,1579.0,11550.0,Not good,0.0,0.0,0.0,0.0,0.0,4.06,3.81,3.48,7.42,No,1.2,150.0,149.0,108.0,355.0,10,0.95,1420.0,1421.0,1243.0,1827.0
1874,065510,휴비츠,의료용 기기 제조업,"자동검안기, 자동렌즈미터",5,788.0,6900.0,Not good,0.0,0.0,0.0,0.0,0.0,-4.43,9.16,8.72,3.99,Yes,1.2,9.0,117.0,83.0,91.0,10,0.11,599.0,880.0,789.0,704.0
1875,028670,팬오션,해상 운송업,"해상화물운송(외항,운수보관)",5,17694.0,3340.0,Not good,0.0,0.0,0.0,0.0,0.0,5.34,5.49,6.06,5.8,No,1.19,2290.0,2100.0,2039.0,1950.0,10,1.29,26908.0,24679.0,26684.0,23362.0
1876,086960,한컴MDS,소프트웨어 개발 및 공급업,"임베디드개발솔루션,임베디드소프트웨어",5,989.0,11100.0,Not good,0.0,0.0,0.0,0.0,0.0,6.45,7.38,5.82,8.97,No,1.15,74.0,44.0,91.0,112.0,10,0.75,1577.0,1549.0,1382.0,1489.0
1877,103140,풍산,1차 비철금속 제조업,,5,6516.0,23400.0,Not good,0.0,0.0,0.0,0.0,0.0,4.2,1.28,4.62,11.86,No,1.12,1048.0,411.0,1075.0,2411.0,10,1.61,25944.0,24513.0,27745.0,29450.0
1878,000270,기아자동차,자동차용 엔진 및 자동차 제조업,"승용차,중대형버스,트럭,민수특수차량,군수차량 제조,판매,정비",5,180589.0,44000.0,Not good,0.0,0.0,0.0,0.0,0.0,4.98,6.5,4.27,3.62,Yes,1.11,17276.0,20097.0,11575.0,6622.0,10,0.96,569736.0,581460.0,541698.0,535357.0
1879,004020,현대제철,1차 철강 제조업,"H형강,제철,제강,철근,압연,스테인레스,주강,시트파일 제조,수출입,중기부품(탱크바퀴)제조,판매",5,31226.0,23700.0,Not good,0.0,0.0,0.0,0.0,0.0,-0.68,0.1,2.39,4.35,No,1.08,1127.0,3313.0,10261.0,13676.0,10,0.36,179006.0,205126.0,207804.0,191660.0
1880,035250,강원랜드,유원지 및 기타 오락관련 서비스업,"카지노,관광호텔,골프장,스키장,체육시설 운영",5,44072.0,20800.0,Not good,0.0,0.0,0.0,0.0,0.0,-6.85,9.16,8.39,12.96,No,1.07,-3256.0,5012.0,4307.0,5309.0,10,-0.74,6198.0,15201.0,14381.0,15478.0
1881,194370,제이에스코퍼레이션,"가죽, 가방 및 유사제품 제조업",핸드백 및 지갑,5,925.0,6870.0,Not good,0.0,0.0,0.0,0.0,0.0,-1.98,5.26,3.76,3.71,Yes,1.05,-24.0,111.0,45.0,152.0,10,-0.26,1884.0,2531.0,2056.0,2363.0
1882,204020,그리티,봉제의복 제조업,"내의(원더브라, 플레이텍스, 미싱도로시, 르페)",5,573.0,2885.0,Not good,0.0,0.0,0.0,0.0,0.0,7.71,2.43,7.9,15.18,No,1.04,78.0,29.0,80.0,101.0,10,1.36,1388.0,1231.0,1193.0,1258.0
1883,035760,CJ ENM,텔레비전 방송업,"의류, 생활주방, 가전제품, 보석, 기타",5,29188.0,136100.0,Not good,0.0,0.0,0.0,0.0,0.0,4.91,3.65,8.58,13.45,No,1.03,2428.0,2694.0,1821.0,2245.0,10,0.83,35218.0,37897.0,23604.0,22600.0
1884,010120,엘에스일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기 제조,동가공",5,16290.0,53800.0,Not good,0.0,0.0,0.0,0.0,0.0,7.54,7.82,10.78,9.51,No,1.0,1654.0,1685.0,2050.0,1584.0,10,1.02,23985.0,23468.0,24850.0,23437.0
1885,068400,SK렌터카,운송장비 임대업,승용자동차 임대,0,2918.0,8170.0,Not good,0.0,0.0,0.0,0.0,0.0,6.61,5.51,1.55,4.1,No,0.99,380.0,415.0,218.0,380.0,10,1.3,8990.0,6409.0,6525.0,6368.0
1886,028260,삼성물산,기타 전문 도매업,"도소매, 건설, 남자용 정장 제조업 등",5,190625.0,102500.0,Not good,0.0,0.0,0.0,0.0,0.0,4.73,4.77,8.06,3.13,No,0.95,9181.0,8668.0,11039.0,8813.0,10,0.48,295453.0,307615.0,311556.0,292790.0
1887,005610,SPC삼립,기타 식품 제조업,"빵,아이스크림,과자,케익,유산균음료,인스턴트식품,병조림,면류,식용유 제조,판매",0,5177.0,60500.0,Not good,0.0,0.0,0.0,0.0,0.0,5.04,6.34,14.18,13.33,No,0.93,484.0,470.0,599.0,547.0,10,0.93,25309.0,24992.0,22202.0,20655.0
1888,005680,삼영전자공업,전자부품 제조업,"전자부품(알루미늄 전해콘덴서),전기이중층콘덴서,센서 제조,도매",5,1536.0,7750.0,Not good,0.0,0.0,0.0,0.0,0.0,2.11,1.77,3.18,2.25,No,0.93,67.0,46.0,131.0,89.0,10,0.44,1850.0,2010.0,2497.0,2294.0
